experiment_name,notebook,city,parquet_name,classifier_name,feature_set_name,n_samples,n_positive,n_negative,prevalence,threshold,auc,average_precision,log_loss,brier_score,accuracy,balanced_accuracy,f1,precision,recall,mcc,tp,fp,tn,fn,specificity,fpr,precision_at_recall_80,threshold_at_recall_80,precision_at_recall_90,threshold_at_recall_90,precision_at_recall_95,threshold_at_recall_95,n,note,is_xbd
xBD__RGB__GBM,NB08b,palu-tsunami,xBD,GBM,RGB,1635.0,446.0,1189.0,0.272782874617737,0.5,0.7435516901944959,0.5775908305359199,0.5007128489241475,0.16168440815237156,0.7889908256880734,0.6538608771737942,0.4796380090497738,0.7327188940092166,0.35650224215246634,0.4039694974422471,159.0,58.0,1131.0,287.0,0.9512195121951219,0.04878048780487805,0.3591549295774648,0.19297426861231703,0.3165354330708661,0.130041657922566,0.3002832861189802,0.09732020715013878,,,True
xBD__RGB__GBM,NB08b,pinery-bushfire,xBD,GBM,RGB,1696.0,183.0,1513.0,0.10790094339622641,0.5,0.6110503143972638,0.1776551018522035,0.5095939273607862,0.16670777589599983,0.7670990566037735,0.5620379299260687,0.21782178217821782,0.17080745341614906,0.3005464480874317,0.09815467744758069,55.0,267.0,1246.0,128.0,0.8235294117647058,0.17647058823529413,0.12716262975778547,0.2237525773462668,0.11956521739130435,0.17000295381653577,0.11561461794019934,0.1400093210079317,,,True
xBD__RGB__GBM,NB08b,portugal-wildfire,xBD,GBM,RGB,6746.0,624.0,6122.0,0.09249925882004151,0.5,0.7521925966878596,0.2355361810633943,0.39769504957124474,0.11829860131744828,0.8717758671805514,0.6062485340805335,0.2880658436213992,0.2961082910321489,0.28044871794871795,0.21776302000418413,175.0,416.0,5706.0,449.0,0.9320483502123489,0.0679516497876511,0.16160310277957338,0.2723615842808232,0.1288104515241806,0.2086012366286898,0.11666338776313201,0.17289864415958994,,,True
xBD__RGB__GBM,NB08b,santa-rosa-wildfire,xBD,GBM,RGB,3827.0,1626.0,2201.0,0.4248758818918213,0.5,0.7006264065366687,0.699318814943353,0.6609339629679722,0.22416671926525486,0.676509014894173,0.6249345455744426,0.42525533890436396,0.8674242424242424,0.2816728167281673,0.3581580443549886,458.0,70.0,2131.0,1168.0,0.9681962744207179,0.03180372557928214,0.4831043445971036,0.17048466886021182,0.4391121775644871,0.11525645833133241,0.42952460383653046,0.08504407821673095,,,True
xBD__RGB__GBM,NB08b,socal-fire,xBD,GBM,RGB,4293.0,855.0,3438.0,0.19916142557651992,0.5,0.7785717930661442,0.5159184536099312,0.4436428665251716,0.13869673918281814,0.8250640577684603,0.6355102415725177,0.42186297151655117,0.6171171171171171,0.32046783625730996,0.35544521169091486,274.0,170.0,3268.0,581.0,0.9505526468877254,0.04944735311227458,0.31448275862068964,0.2569369563204634,0.2875280059746079,0.2196451497013107,0.24877600979192166,0.17483752511392106,,,True
xBD__RGB__GBM,NB08b,sunda-tsunami,xBD,GBM,RGB,759.0,48.0,711.0,0.06324110671936758,0.5,0.5698253633380216,0.0815471193049416,0.7034964987433147,0.24500234570518767,0.6126482213438735,0.5504131504922645,0.13529411764705881,0.07876712328767123,0.4791666666666667,0.050440500536698504,23.0,269.0,442.0,25.0,0.6216596343178622,0.37834036568213786,0.06587837837837837,0.18891939685366305,0.06537890044576523,0.13871168058307387,0.06442577030812324,0.10478919183561478,,,True
xBD__RGB__GBM,NB08b,tuscaloosa-tornado,xBD,GBM,RGB,5949.0,1520.0,4429.0,0.25550512691208604,0.5,0.8223103409347482,0.6577021064711874,0.47170916170711946,0.15038058654353373,0.7996301899478904,0.727589244334589,0.5967523680649527,0.6142061281337048,0.5802631578947368,0.4639236118231209,882.0,554.0,3875.0,638.0,0.8749153307744412,0.1250846692255588,0.4623574144486692,0.35345322214680064,0.3758241758241758,0.26675433829183015,0.32427576914439704,0.20830805086743714,,,True
xBD__RGB__GBM,NB08b,woolsey-fire,xBD,GBM,RGB,3243.0,1176.0,2067.0,0.36262719703977797,0.5,0.792679093892032,0.6692099036632363,0.5699491860897519,0.19388422161104027,0.7052112241751465,0.6155302469318642,0.4156479217603912,0.7391304347826086,0.2891156462585034,0.31839341524758197,340.0,120.0,1947.0,836.0,0.941944847605225,0.05805515239477504,0.5426758938869666,0.1590272682349266,0.5021337126600285,0.11673092020553771,0.45819672131147543,0.09027569748682339,,,True
xBD__RGB__AdaBoost,NB08b,guatemala-volcano,xBD,AdaBoost,RGB,169.0,16.0,153.0,0.09467455621301775,0.5,0.7124183006535947,0.2989978731247638,0.4239948871300379,0.12418205386163626,0.9112426035502958,0.6151960784313726,0.34782608695652173,0.5714285714285714,0.25,0.33850638896613033,4.0,3.0,150.0,12.0,0.9803921568627451,0.0196078431372549,0.1511627906976744,0.29440590065080163,0.11278195488721804,0.25457284255779017,0.10666666666666667,0.2242376083334765,,,True
xBD__RGB__AdaBoost,NB08b,hurricane-florence,xBD,AdaBoost,RGB,3955.0,1086.0,2869.0,0.2745891276864728,0.5,0.6687684186133991,0.42735708858381527,0.5513703358730723,0.18375571340795702,0.720353982300885,0.5706217218799807,0.31896551724137934,0.48141263940520446,0.23848987108655617,0.1838801534022627,259.0,279.0,2590.0,827.0,0.9027535726734054,0.09724642732659464,0.30604356992269854,0.2488272342373953,0.29835265405735206,0.19752048454980098,0.28100723278864187,0.1722579990904224,,,True
xBD__RGB__AdaBoost,NB08b,hurricane-harvey,xBD,AdaBoost,RGB,4462.0,2339.0,2123.0,0.5242043926490363,0.5,0.6291644455954521,0.6549131070924051,0.8412601578395381,0.31194118658465103,0.4905871806364859,0.5139345997148034,0.06113176373399422,0.9024390243902439,0.03163745190252244,0.10362644985710923,74.0,8.0,2115.0,2265.0,0.9962317475270843,0.0037682524729156855,0.5719053398058253,0.19156432585588096,0.5242043926490363,0.16055441890538108,0.5242043926490363,0.16055441890538108,,,True
xBD__RGB__AdaBoost,NB08b,hurricane-matthew,xBD,AdaBoost,RGB,4323.0,3302.0,1021.0,0.7638214203099699,0.5,0.5281700877573383,0.7809247009864675,1.1100614526613384,0.4336813801673415,0.23617857969003006,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1021.0,3302.0,1.0,0.0,0.7802462526766595,0.23321480836775466,0.777113133940182,0.21646425495318647,0.7709046454767726,0.18019562460759198,,,True
xBD__RGB__AdaBoost,NB08b,hurricane-michael,xBD,AdaBoost,RGB,10349.0,4062.0,6287.0,0.3925016909846362,0.5,0.5298778939167572,0.41247183120788605,0.7104136604555226,0.25435298030105724,0.6014107643250556,0.5023517888819997,0.07573381133766524,0.42144638403990026,0.04160512063023141,0.011900903774371469,169.0,232.0,6055.0,3893.0,0.9630984571337681,0.03690154286623191,0.40353697749196143,0.21683035791565494,0.39912663755458516,0.18472970868810257,0.3925016909846362,0.16636822429730638,,,True
xBD__RGB__AdaBoost,NB08b,joplin-tornado,xBD,AdaBoost,RGB,4562.0,2059.0,2503.0,0.45133713283647525,0.5,0.826467005984271,0.7990725165298869,0.6884377733767999,0.24876307613270474,0.5512932924156072,0.5030001880210964,0.013493975903614458,0.875,0.006799417192812044,0.05050825442409179,14.0,2.0,2501.0,2045.0,0.9992009588493808,0.0007990411506192569,0.6326295585412668,0.2406475501295126,0.5816645807259074,0.19872521429483644,0.5287479849543256,0.1775573905007176,,,True
xBD__RGB__AdaBoost,NB08b,lower-puna-volcano,xBD,AdaBoost,RGB,1650.0,310.0,1340.0,0.18787878787878787,0.5,0.8209147809340394,0.5924838040125603,0.43807133357910266,0.13305009898663706,0.8478787878787879,0.7191381800674049,0.5588752196836555,0.6138996138996139,0.5129032258064516,0.47061725379447567,159.0,100.0,1240.0,151.0,0.9253731343283582,0.07462686567164178,0.33288770053475936,0.27909759851631705,0.269825918762089,0.2552646482358103,0.21942179392142327,0.18897412629598395,,,True
xBD__RGB__AdaBoost,NB08b,mexico-earthquake,xBD,AdaBoost,RGB,1281.0,1.0,1280.0,0.00078064012490242,0.5,0.623046875,0.0014619883040935672,0.2593853771307464,0.055117201138294256,0.9992193598750976,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1280.0,1.0,1.0,0.0,0.0014619883040935672,0.23321480836775466,0.0014619883040935672,0.23321480836775466,0.0014619883040935672,0.23321480836775466,,,True
xBD__RGB__AdaBoost,NB08b,midwest-flooding,xBD,AdaBoost,RGB,3716.0,305.0,3411.0,0.08207750269106566,0.5,0.7145671429463981,0.2504113729965186,0.3710532109184745,0.1020197495771731,0.9189989235737352,0.5140211754641445,0.05642633228840126,0.6428571428571429,0.029508196721311476,0.12563856696718645,9.0,5.0,3406.0,296.0,0.9985341542069774,0.001465845793022574,0.09868158210147823,0.24165214392708576,0.09838998211091235,0.20986398921057525,0.09285943003522254,0.19241516124176244,,,True
xBD__RGB__AdaBoost,NB08b,moore-tornado,xBD,AdaBoost,RGB,3630.0,464.0,3166.0,0.1278236914600551,0.5,0.7981377431546388,0.41418677826241923,0.41653566075770837,0.12259034587603729,0.8743801652892562,0.5113796643213453,0.04602510460251046,0.7857142857142857,0.023706896551724137,0.12260146616320461,11.0,3.0,3163.0,453.0,0.9990524320909665,0.0009475679090334807,0.24091778202676864,0.2939902489428316,0.18057338468121523,0.25457284255779017,0.16485981308411216,0.24422323085220965,,,True
xBD__RGB__AdaBoost,NB08b,nepal-flooding,xBD,AdaBoost,RGB,4686.0,2137.0,2549.0,0.4560392658984208,0.5,0.5881660952123591,0.525846186059566,0.7415419140470245,0.26926575870958025,0.5439607341015792,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2549.0,2137.0,1.0,0.0,0.49385474860335193,0.23321480836775466,0.47720515361744303,0.18746439221072347,0.4655211912943872,0.15390154198671524,,,True
xBD__RGB__AdaBoost,NB08b,palu-tsunami,xBD,AdaBoost,RGB,1635.0,446.0,1189.0,0.272782874617737,0.5,0.7635302304004947,0.5455072582635665,0.5322118799915657,0.1770060862313322,0.727217125382263,0.5049038835061306,0.030434782608695653,0.5,0.01569506726457399,0.04741032930200959,7.0,7.0,1182.0,439.0,0.9941126997476871,0.005887300252312868,0.36534653465346534,0.24165214392708576,0.3263327948303716,0.1877508759213759,0.30697340043134436,0.16552341693120093,,,True
xBD__RGB__AdaBoost,NB08b,pinery-bushfire,xBD,AdaBoost,RGB,1696.0,183.0,1513.0,0.10790094339622641,0.5,0.4815388671585783,0.13952818159194444,0.4887638295337062,0.154841149431537,0.8172169811320755,0.5204764536133112,0.143646408839779,0.1452513966480447,0.14207650273224043,0.04135332556583751,26.0,153.0,1360.0,157.0,0.898876404494382,0.10112359550561797,0.10874357090374724,0.18021635650924195,0.10475030450669914,0.1722579990904224,0.10790094339622641,0.16505158235572379,,,True
xBD__RGB__AdaBoost,NB08b,portugal-wildfire,xBD,AdaBoost,RGB,6746.0,624.0,6122.0,0.09249925882004151,0.5,0.7499760479230017,0.2540204848566777,0.3525259807273646,0.09681356145131075,0.9034983694040913,0.5460086677723888,0.17070063694267515,0.4161490683229814,0.10737179487179487,0.17466978411658562,67.0,94.0,6028.0,557.0,0.9846455406729827,0.015354459327017315,0.1790035587188612,0.2267195019586408,0.11963450913727157,0.18816944125063392,0.0935907335907336,0.1722579990904224,,,True
xBD__RGB__AdaBoost,NB08b,santa-rosa-wildfire,xBD,AdaBoost,RGB,3827.0,1626.0,2201.0,0.4248758818918213,0.5,0.6861069803337742,0.6819801797334817,0.7130385200250613,0.25488328036788727,0.5751241181081788,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2201.0,1626.0,1.0,0.0,0.45649122807017545,0.18812253402553292,0.43374558303886923,0.15658112426255918,0.4248758818918213,0.15133195371000258,,,True
xBD__RGB__AdaBoost,NB08b,socal-fire,xBD,AdaBoost,RGB,4293.0,855.0,3438.0,0.19916142557651992,0.5,0.7247633092815421,0.428912335845303,0.46403071523326306,0.14553825390213548,0.8094572559981364,0.539651266035945,0.1601642710472279,0.6554621848739496,0.0912280701754386,0.19291826378267168,78.0,41.0,3397.0,777.0,0.9880744618964514,0.011925538103548575,0.2823045267489712,0.24422323085220965,0.2366318377381684,0.2016546698353002,0.21175871723084755,0.1663415322926453,,,True
xBD__RGB__AdaBoost,NB08b,sunda-tsunami,xBD,AdaBoost,RGB,759.0,48.0,711.0,0.06324110671936758,0.5,0.5447726207219878,0.06893238172915339,0.48078583965231625,0.15133976700490864,0.7839262187088274,0.48641877637130804,0.07865168539325842,0.05384615384615385,0.14583333333333334,-0.017547987493728188,7.0,123.0,588.0,41.0,0.8270042194092827,0.1729957805907173,0.06435643564356436,0.24526771226903812,0.06531204644412192,0.1927701062297709,0.06524822695035461,0.18790022600655612,,,True
xBD__RGB__AdaBoost,NB08b,tuscaloosa-tornado,xBD,AdaBoost,RGB,5949.0,1520.0,4429.0,0.25550512691208604,0.5,0.782856932775606,0.5386897658037972,0.5047656190596347,0.16499775265992356,0.7392839132627332,0.4990929994890138,0.015238095238095238,0.21818181818181817,0.007894736842105263,-0.008266577678027015,12.0,43.0,4386.0,1508.0,0.9902912621359223,0.009708737864077669,0.3732786404922356,0.24614806368698242,0.33252603535965125,0.2061271129485654,0.2720964207450694,0.1663415322926453,,,True
xBD__RGB__AdaBoost,NB08b,woolsey-fire,xBD,AdaBoost,RGB,3243.0,1176.0,2067.0,0.36262719703977797,0.5,0.7100200263946895,0.5706958852704582,0.6341505220894877,0.22148781613048413,0.6503237742830712,0.5204229732531619,0.0898876404494382,0.8,0.047619047619047616,0.13512596465347754,56.0,14.0,2053.0,1120.0,0.9932268988872762,0.006773101112723754,0.46487006737247355,0.18790022600655612,0.36262719703977797,0.16636822429730638,0.36262719703977797,0.16636822429730638,,,True
xBD__RGB__LogReg,NB08b,guatemala-volcano,xBD,LogReg,RGB,169.0,16.0,153.0,0.09467455621301775,0.5,0.8104575163398693,0.3573258168173205,0.8024278584040397,0.2986663954118376,0.44970414201183434,0.6680964052287581,0.24390243902439024,0.14018691588785046,0.9375,0.20422381975888426,15.0,92.0,61.0,1.0,0.39869281045751637,0.6013071895424836,0.2,0.6266577216155635,0.14705882352941177,0.5262793519580334,0.14678899082568808,0.4952596245533275,,,True
xBD__RGB__LogReg,NB08b,hurricane-florence,xBD,LogReg,RGB,3955.0,1086.0,2869.0,0.2745891276864728,0.5,0.5557537966976642,0.34412681930275807,0.7757735777027817,0.28726082376352285,0.436409608091024,0.5259847278362016,0.41388377596634235,0.2896577107103423,0.7246777163904236,0.05001764193957392,787.0,1930.0,939.0,299.0,0.3272917392819798,0.6727082607180203,0.2856673241288626,0.4680851092669944,0.2820069204152249,0.4076882716036079,0.27899432278994324,0.34930664366362063,,,True
xBD__RGB__LogReg,NB08b,hurricane-harvey,xBD,LogReg,RGB,4462.0,2339.0,2123.0,0.5242043926490363,0.5,0.582642074214355,0.6341347329551954,0.7052875231452272,0.25407522458415177,0.5510981622590766,0.5565141207770027,0.5094293411707078,0.5963302752293578,0.4446344591705857,0.11568554917384463,1040.0,704.0,1419.0,1299.0,0.6683937823834197,0.3316062176165803,0.5407279029462738,0.3330795043493695,0.532355915065723,0.268436919103449,0.5277777777777778,0.21384148977400952,,,True
xBD__RGB__LogReg,NB08b,hurricane-matthew,xBD,LogReg,RGB,4323.0,3302.0,1021.0,0.7638214203099699,0.5,0.6341430207911272,0.8487865406873065,0.6794618650359714,0.2424107538844089,0.5863983344899375,0.6064547886271995,0.6773727896066402,0.8379464285714285,0.568443367655966,0.18097890615788406,1877.0,363.0,658.0,1425.0,0.6444662095984329,0.3555337904015671,0.7898355754857997,0.39284182861979106,0.7757765596450013,0.32408167388503795,0.7673679060665362,0.2688663728910923,,,True
xBD__RGB__LogReg,NB08b,hurricane-michael,xBD,LogReg,RGB,10349.0,4062.0,6287.0,0.3925016909846362,0.5,0.5051646199354572,0.3972486193087924,0.7332681734979806,0.2666331617585305,0.5228524495120301,0.5085713746457505,0.42110199296600237,0.40196956132497763,0.44214672575086167,0.016900127906207107,1796.0,2672.0,3615.0,2266.0,0.5749960235406394,0.4250039764593606,0.38982847547079286,0.350388191377874,0.3908488347231131,0.28302920449528485,0.39165736323962247,0.2291124046314068,,,True
xBD__RGB__LogReg,NB08b,joplin-tornado,xBD,LogReg,RGB,4562.0,2059.0,2503.0,0.45133713283647525,0.5,0.7969682616896634,0.776681388419934,0.5683987846557508,0.19134452610174543,0.7264357737834283,0.7266627303185667,0.7063529411764706,0.6850753080785029,0.7289946576007771,0.45152494028997414,1501.0,690.0,1813.0,558.0,0.7243308030363563,0.2756691969636436,0.6237698713096139,0.4449198064153849,0.5454545454545454,0.3625772026890737,0.5100338806359135,0.3180687211680675,,,True
xBD__RGB__LogReg,NB08b,lower-puna-volcano,xBD,LogReg,RGB,1650.0,310.0,1340.0,0.18787878787878787,0.5,0.6781535869041887,0.31142532463915773,0.5939779514566833,0.203542823691189,0.696969696969697,0.6274675012036591,0.3902439024390244,0.3137254901960784,0.5161290322580645,0.21548904690088896,160.0,350.0,990.0,150.0,0.7388059701492538,0.26119402985074625,0.23846153846153847,0.3302390971749617,0.2200315457413249,0.2630180928760298,0.21192528735632185,0.21156953150779573,,,True
xBD__RGB__LogReg,NB08b,mexico-earthquake,xBD,LogReg,RGB,1281.0,1.0,1280.0,0.00078064012490242,0.5,0.67890625,0.0024271844660194173,0.7416793219949358,0.27231033051744596,0.4637002341920375,0.731640625,0.002902757619738752,0.0014534883720930232,1.0,0.02594944912486045,1.0,687.0,593.0,0.0,0.46328125,0.53671875,0.0024271844660194173,0.5547768918020076,0.0024271844660194173,0.5547768918020076,0.0024271844660194173,0.5547768918020076,,,True
xBD__RGB__LogReg,NB08b,midwest-flooding,xBD,LogReg,RGB,3716.0,305.0,3411.0,0.08207750269106566,0.5,0.7810074445742079,0.4797360465845036,0.7321020455103872,0.2644339326737652,0.5454790096878364,0.668824103310889,0.22770919067215364,0.13230605738575982,0.8163934426229508,0.18537268972806673,249.0,1633.0,1778.0,56.0,0.5212547639988273,0.4787452360011727,0.1365416899832121,0.5137870040802986,0.11174319382364892,0.4190404673576183,0.09934909215484755,0.34596193972255723,,,True
xBD__RGB__LogReg,NB08b,moore-tornado,xBD,LogReg,RGB,3630.0,464.0,3166.0,0.1278236914600551,0.5,0.8198736031542032,0.43617235012762384,0.655084620054672,0.23099104654008404,0.6239669421487604,0.7320077820375978,0.37356585589720054,0.23731778425655978,0.8771551724137931,0.3103348452954333,407.0,1308.0,1858.0,57.0,0.5868603916614024,0.4131396083385976,0.2763744427934621,0.5578753224279625,0.22257720979765708,0.4771622991337884,0.19049676025917928,0.41085075672147087,,,True
xBD__RGB__LogReg,NB08b,nepal-flooding,xBD,LogReg,RGB,4686.0,2137.0,2549.0,0.4560392658984208,0.5,0.6307801806171339,0.5886509549258843,0.7358428522052927,0.263907740114344,0.5552710200597525,0.5717740429830814,0.6090056285178237,0.5082994049483245,0.7594759007955078,0.15344587632665932,1623.0,1570.0,979.0,514.0,0.38407218517065517,0.6159278148293449,0.4945054945054945,0.4600220072845353,0.4767096134786918,0.35287104832820754,0.4664676159853009,0.2523440133897418,,,True
xBD__RGB__LogReg,NB08b,palu-tsunami,xBD,LogReg,RGB,1635.0,446.0,1189.0,0.272782874617737,0.5,0.7475306150927599,0.6203329202675736,0.5802073617421469,0.1954989276550665,0.7137614678899082,0.6981127450056006,0.5584905660377358,0.4820846905537459,0.6636771300448431,0.3644212649021437,296.0,318.0,871.0,150.0,0.7325483599663583,0.2674516400336417,0.3753943217665615,0.38212167551258197,0.2945054945054945,0.23678557022986665,0.28191489361702127,0.1677733411876777,,,True
xBD__RGB__LogReg,NB08b,pinery-bushfire,xBD,LogReg,RGB,1696.0,183.0,1513.0,0.10790094339622641,0.5,0.5476002152564838,0.12210931795043072,0.6211648306679662,0.21571191955147614,0.6597877358490566,0.5235084639860733,0.18156028368794327,0.12260536398467432,0.34972677595628415,0.03160311986625741,64.0,458.0,1055.0,119.0,0.6972901520158625,0.30270984798413747,0.11750599520383694,0.3383644040410132,0.10948905109489052,0.2630478132271169,0.10807453416149068,0.2158446592575495,,,True
xBD__RGB__LogReg,NB08b,portugal-wildfire,xBD,LogReg,RGB,6746.0,624.0,6122.0,0.09249925882004151,0.5,0.7568955804622253,0.26639723151977696,0.5537239853620709,0.18441013907279313,0.7511117699377409,0.6815300429723821,0.30705736690053653,0.20678154530294607,0.5961538461538461,0.23786520981775283,372.0,1427.0,4695.0,252.0,0.766906239790918,0.233093760209082,0.15174506828528073,0.4008163909254781,0.12714932126696832,0.3389813679028869,0.11349282296650717,0.29038171456633033,,,True
xBD__RGB__LogReg,NB08b,santa-rosa-wildfire,xBD,LogReg,RGB,3827.0,1626.0,2201.0,0.4248758818918213,0.5,0.3998523538165868,0.4083314202621322,0.802449356514361,0.2910527793325838,0.49176900966814735,0.4640847305792458,0.318739054290718,0.37021969080553296,0.27982779827798276,-0.07604731786981844,455.0,774.0,1427.0,1171.0,0.6483416628805089,0.3516583371194911,0.38536729857819907,0.2434748238559791,0.4053156146179402,0.16922088432706087,0.41498791297340853,0.12517719616732836,,,True
xBD__RGB__LogReg,NB08b,socal-fire,xBD,LogReg,RGB,4293.0,855.0,3438.0,0.19916142557651992,0.5,0.7728473306594001,0.4294727939996656,0.6107402246944571,0.20997767021672187,0.7137200093174936,0.7118612412357246,0.49651782056534205,0.38209331651954603,0.7087719298245614,0.3506079683568572,606.0,980.0,2458.0,249.0,0.7149505526468877,0.2850494473531123,0.3387815750371471,0.4695742883686502,0.29649595687331537,0.4309501883026197,0.2398230088495575,0.37422650533592494,,,True
xBD__RGB__LogReg,NB08b,sunda-tsunami,xBD,LogReg,RGB,759.0,48.0,711.0,0.06324110671936758,0.5,0.5068858415377403,0.11270865551358361,0.6875840579633682,0.24437482953618248,0.5902503293807642,0.5481715893108299,0.13370473537604458,0.07717041800643087,0.5,0.04768229917303784,24.0,287.0,424.0,24.0,0.5963431786216596,0.40365682137834036,0.05394190871369295,0.1858209536563741,0.05945945945945946,0.14854805622083653,0.0610079575596817,0.08877366479536003,,,True
xBD__RGB__LogReg,NB08b,tuscaloosa-tornado,xBD,LogReg,RGB,5949.0,1520.0,4429.0,0.25550512691208604,0.5,0.7280350203800312,0.5253393528492345,0.6381762041248402,0.22347636263550985,0.6365775760632039,0.6597823406733134,0.49860853432282004,0.3850286532951289,0.7072368421052632,0.27927908360631193,1075.0,1717.0,2712.0,445.0,0.6123278392413637,0.38767216075863625,0.34350282485875705,0.4374955002770818,0.29927805731787355,0.3502993351700344,0.2752048789784639,0.2789976828201832,,,True
xBD__RGB__LogReg,NB08b,woolsey-fire,xBD,LogReg,RGB,3243.0,1176.0,2067.0,0.36262719703977797,0.5,0.7168996771422649,0.5542924283461123,0.6004781072403534,0.2062702243502633,0.6817761332099908,0.6405819584727941,0.5279048490393413,0.5712871287128712,0.4906462585034014,0.29189619626383384,577.0,433.0,1634.0,599.0,0.7905176584421868,0.20948234155781326,0.48655635987590484,0.37586716346851373,0.44778012684989427,0.31509093030741314,0.41027522935779814,0.261343162472003,,,True
xBD__RGB__LightGBM,NB08b,guatemala-volcano,xBD,LightGBM,RGB,169.0,16.0,153.0,0.09467455621301775,0.5,0.710375816993464,0.34758510938923914,0.557294006043551,0.18868281823634825,0.7041420118343196,0.6407271241830066,0.2647058823529412,0.17307692307692307,0.5625,0.17853316842952288,9.0,43.0,110.0,7.0,0.7189542483660131,0.28104575163398693,0.13131313131313133,0.3457878418378512,0.1388888888888889,0.31644942577674934,0.10526315789473684,0.1742718785547351,,,True
xBD__RGB__LightGBM,NB08b,hurricane-florence,xBD,LightGBM,RGB,3955.0,1086.0,2869.0,0.2745891276864728,0.5,0.7055165813256202,0.4292696178044476,0.6591301975612556,0.22506793064381786,0.6619469026548672,0.6571186757277739,0.5122218168551623,0.4241691842900302,0.6464088397790055,0.2842988319371438,702.0,953.0,1916.0,384.0,0.6678285116765423,0.33217148832345766,0.3642078792958927,0.399724755883004,0.32962588473205257,0.3183139223584215,0.30541580349215747,0.2574569821212035,,,True
xBD__RGB__LightGBM,NB08b,hurricane-harvey,xBD,LightGBM,RGB,4462.0,2339.0,2123.0,0.5242043926490363,0.5,0.5887864281690969,0.6328683316969539,0.8558256851393591,0.29277966138429756,0.5625280143433438,0.5741584716103298,0.44450768355150827,0.6646808510638298,0.33390337751175714,0.1681752526599664,781.0,394.0,1729.0,1558.0,0.8144135657089024,0.1855864342910975,0.5391705069124424,0.1385025526969071,0.5308797580035292,0.07444239065920556,0.5274021352313167,0.04613916785772346,,,True
xBD__RGB__LightGBM,NB08b,hurricane-matthew,xBD,LightGBM,RGB,4323.0,3302.0,1021.0,0.7638214203099699,0.5,0.5509712452785864,0.7950501153148896,0.7322570488371454,0.26512887226571785,0.5271801989359242,0.5321696819842069,0.6280931586608443,0.7866909753874203,0.5227135069654755,0.05466030195596735,1726.0,468.0,553.0,1576.0,0.5416258570029383,0.4583741429970617,0.7766019988242211,0.3596168562146207,0.7715472481827622,0.28711609318203263,0.7684958353748162,0.22842496533590437,,,True
xBD__RGB__LightGBM,NB08b,hurricane-michael,xBD,LightGBM,RGB,10349.0,4062.0,6287.0,0.3925016909846362,0.5,0.5416985116255539,0.42472901695147325,0.758892898793009,0.27473703294725665,0.5322253357812349,0.5318376559854778,0.47075543894172955,0.4234021632251721,0.5300344657804037,0.0621955556610371,2153.0,2932.0,3355.0,1909.0,0.533640846190552,0.4663591538094481,0.40543912175648705,0.3237345116895814,0.4011411016019311,0.2413825487255377,0.39595731582187566,0.17677805308852115,,,True
xBD__RGB__LightGBM,NB08b,joplin-tornado,xBD,LightGBM,RGB,4562.0,2059.0,2503.0,0.45133713283647525,0.5,0.8593774891208743,0.859135749974161,0.48005717254575725,0.1552810550194942,0.7882507672073652,0.7854073897141789,0.763235294117647,0.7704106877783276,0.7561923263720253,0.5718318196846846,1557.0,464.0,2039.0,502.0,0.8146224530563324,0.1853775469436676,0.7321190581963571,0.4564946361633892,0.6145177328471992,0.33366389284053344,0.5374897006316945,0.24209941386592257,,,True
xBD__RGB__LightGBM,NB08b,lower-puna-volcano,xBD,LightGBM,RGB,1650.0,310.0,1340.0,0.18787878787878787,0.5,0.7999807414540202,0.5343030418030161,0.6345954815602537,0.21812172310395436,0.6715151515151515,0.7196557534906114,0.4768339768339768,0.3402203856749311,0.7967741935483871,0.34570171107822506,247.0,479.0,861.0,63.0,0.6425373134328358,0.3574626865671642,0.3401920438957476,0.4991534403485581,0.2632075471698113,0.3693310115821437,0.21207764198418405,0.23424035865788123,,,True
xBD__RGB__LightGBM,NB08b,mexico-earthquake,xBD,LightGBM,RGB,1281.0,1.0,1280.0,0.00078064012490242,0.5,0.8859375,0.006802721088435374,0.6399412381395182,0.22549435895072883,0.6206088992974239,0.81015625,0.004098360655737705,0.002053388090349076,1.0,0.035689526471987004,1.0,486.0,794.0,0.0,0.6203125,0.3796875,0.006802721088435374,0.6919129809595123,0.006802721088435374,0.6919129809595123,0.006802721088435374,0.6919129809595123,,,True
xBD__RGB__LightGBM,NB08b,midwest-flooding,xBD,LightGBM,RGB,3716.0,305.0,3411.0,0.08207750269106566,0.5,0.7200436389501661,0.28336481282858145,0.6004984235286849,0.21091532129665855,0.6342841765339075,0.6350952319160286,0.2220950200343446,0.13453536754507628,0.6360655737704918,0.15218888522669213,194.0,1248.0,2163.0,111.0,0.6341248900615655,0.3658751099384345,0.11925708699902249,0.3726428898411295,0.10512232415902141,0.2536341452227444,0.09624958513109858,0.1725009223282689,,,True
