city,feature,auc_raw,auc_best,direction,mann_whitney_u,mann_whitney_p,mean_damaged,mean_control,n_valid
Trostianets,s2__composite__b12__post_winter_baseline_std,0.6520051993730168,0.6520051993730168,higher=damaged,102327.0,0.014870719717135508,0.00856660792121558,0.0054083600061095825,8737
Trostianets,s2__composite__ndwi__post_winter_baseline_std,0.6493226797160735,0.6493226797160735,higher=damaged,101906.0,0.01673263491552225,0.02493757412471444,0.020049856364178643,8737
Trostianets,s2__composite__ndre__prebattle_baseline_mean,0.3518560997056237,0.6481439002943763,lower=damaged,55221.0,0.01761356671911045,0.01752324026250039,0.04739587270328094,8737
Trostianets,s2__composite__ndre__winter_baseline_mean,0.3518560997056237,0.6481439002943763,lower=damaged,55221.0,0.01761356671911045,0.01752324026250039,0.04739587270328094,8737
Trostianets,s2__composite__cire__prebattle_baseline_mean,0.35769265078818924,0.6423073492118108,lower=damaged,56137.0,0.022600296684254312,0.028415084570781877,0.06886560020716292,8737
Trostianets,s2__composite__cire__winter_baseline_mean,0.35769265078818924,0.6423073492118108,lower=damaged,56137.0,0.022600296684254312,0.028415084570781877,0.06886560020716292,8737
Trostianets,s2__composite__b8a__post_winter_baseline_std,0.6403257254272279,0.6403257254272279,higher=damaged,100494.0,0.024552396272872663,0.009175450505506394,0.006301811398761776,8737
Trostianets,s2__composite__b05__post_winter_baseline_mean,0.6382230378101466,0.6382230378101466,higher=damaged,100164.0,0.02678188841917452,0.1972561522030589,0.1872572720301335,8737
Trostianets,s2__composite__mndwi__post_winter_baseline_mean,0.6377196671381785,0.6377196671381785,higher=damaged,100085.0,0.027340849129387928,-0.2015180702648218,-0.22146922291524332,8737
Trostianets,s2__composite__b12__post_winter_baseline_mean,0.6363497342967465,0.6363497342967465,higher=damaged,99870.0,0.028913314636150954,0.24253114195585435,0.23171382684413216,8737
Trostianets,s2__composite__ndre__prebattle_baseline_max,0.36619897796638246,0.6338010220336175,lower=damaged,57472.0,0.03204661778621385,0.030372509512946837,0.06017683936455706,8737
