feature,H_statistic,p_value,significant,n_groups
s2__composite__ndbi__post_winter_baseline__min,141.98940240927433,3.811078323036826e-28,True,7
s2__composite__b12__post_winter_baseline__std,139.03463872996136,1.6019934054418578e-27,True,7
s2__composite__b02__winter_baseline__p50,138.26227235407842,2.3313585785347774e-27,True,7
s2__composite__b02__prebattle_baseline__p50,138.26227235407842,2.3313585785347774e-27,True,7
s2__composite__b08__winter_baseline__min,137.92944599925073,2.7404274531157128e-27,True,7
s2__composite__b08__prebattle_baseline__min,137.92944599925073,2.7404274531157128e-27,True,7
s2__composite__b03__post_winter_baseline__p50,137.0870796349665,4.125648906651527e-27,True,7
s2__composite__b08__prebattle_baseline__p10,132.70026013405212,3.4693431104795134e-26,True,7
s2__composite__b08__winter_baseline__p10,132.70026013405212,3.4693431104795134e-26,True,7
s2__composite__b04__post_winter_baseline__p50,131.27285225975544,6.933515835697633e-26,True,7
s2__visibility__clear__freq__crossbattle__p50,130.04507591842506,1.257548142307887e-25,True,7
s2__composite__mndwi__prebattle_baseline__max_abs_delta,129.52239850445392,1.6202364231638914e-25,True,7
s2__composite__mndwi__winter_baseline__max_abs_delta,129.52239850445392,1.6202364231638914e-25,True,7
s2__composite__mndwi__prebattle_baseline__std,128.8943407114396,2.1968614758440283e-25,True,7
s2__composite__mndwi__winter_baseline__std,128.8943407114396,2.1968614758440283e-25,True,7
s2__composite__b11__post_winter_baseline__max_abs_delta,127.33945512243547,4.667287510169931e-25,True,7
s2__composite__b08__post_winter_baseline__p10,124.61126312057606,1.7497301365839175e-24,True,7
s2__composite__b07__prebattle_baseline__max_abs_delta,124.0153624885017,2.334923091864206e-24,True,7
s2__composite__b07__winter_baseline__max_abs_delta,124.0153624885017,2.334923091864206e-24,True,7
s2__composite__b07__winter_baseline__std,122.49611348200527,4.871252004447652e-24,True,7
s2__composite__b07__prebattle_baseline__std,122.49611348200527,4.871252004447652e-24,True,7
s2__composite__b04__winter_baseline__mean,122.29035058871871,5.3812733317656245e-24,True,7
s2__composite__b04__prebattle_baseline__mean,122.29035058871871,5.3812733317656245e-24,True,7
s2__composite__b12__prebattle_baseline__max,121.71836559908922,7.097159704676904e-24,True,7
s2__composite__b12__winter_baseline__max,121.71836559908922,7.097159704676904e-24,True,7
s2__composite__b11__post_winter_baseline__std,120.00851611509594,1.6228890157377247e-23,True,7
s2__composite__b12__winter_baseline__p90,119.7882954488222,1.8052625257982845e-23,True,7
s2__composite__b12__prebattle_baseline__p90,119.7882954488222,1.8052625257982845e-23,True,7
s2__composite__b04__prebattle_baseline__p50,119.7750109735371,1.816897093799661e-23,True,7
s2__composite__b04__winter_baseline__p50,119.7750109735371,1.816897093799661e-23,True,7
s2__composite__b08__post_winter_baseline__p50,119.15028165346219,2.4576627716913075e-23,True,7
s2__composite__b08__prebattle_baseline__std,119.07205218773281,2.5523998350585728e-23,True,7
s2__composite__b08__winter_baseline__std,119.07205218773281,2.5523998350585728e-23,True,7
s2__composite__b08__post_winter_baseline__min,118.02584827292085,4.232459745000476e-23,True,7
s2__composite__b05__post_winter_baseline__max_abs_delta,117.17340412080169,6.390128396484903e-23,True,7
s2__composite__b08__post_winter_baseline__std,117.10765256243566,6.596417422497385e-23,True,7
s2__composite__b08__winter_baseline__max_abs_delta,116.31720725909041,9.664274952302633e-23,True,7
s2__composite__b08__prebattle_baseline__max_abs_delta,116.31720725909041,9.664274952302633e-23,True,7
s2__composite__b03__winter_baseline__mean,115.91563999457425,1.1733196717480618e-22,True,7
s2__composite__b03__prebattle_baseline__mean,115.91563999457425,1.1733196717480618e-22,True,7
s2__composite__b05__post_winter_baseline__std,114.46836156524843,2.360288554438234e-22,True,7
s2__composite__b08__post_winter_baseline__mean,114.0052597158887,2.9516634866315795e-22,True,7
s2__composite__b08__post_winter_baseline__max_abs_delta,113.22003124451393,4.312006628772459e-22,True,7
s2__composite__b12__prebattle_baseline__mean,109.39277238739653,2.731651633588796e-21,True,7
s2__composite__b12__winter_baseline__mean,109.39277238739653,2.731651633588796e-21,True,7
s2__composite__b05__winter_baseline__max,108.96994057301833,3.349190298891108e-21,True,7
s2__composite__b05__prebattle_baseline__max,108.96994057301833,3.349190298891108e-21,True,7
s2__composite__b8a__winter_baseline__std,108.54957594257455,4.101336224549559e-21,True,7
s2__composite__b8a__prebattle_baseline__std,108.54957594257455,4.101336224549559e-21,True,7
s2__composite__b03__winter_baseline__p50,108.01830835837866,5.297924971258581e-21,True,7
s2__composite__b03__prebattle_baseline__p50,108.01830835837866,5.297924971258581e-21,True,7
s2__composite__b12__prebattle_baseline__p50,107.95433940016855,5.463758243880614e-21,True,7
s2__composite__b12__winter_baseline__p50,107.95433940016855,5.463758243880614e-21,True,7
s2__composite__b11__prebattle_baseline__max,107.77436667101587,5.958674480047309e-21,True,7
s2__composite__b11__winter_baseline__max,107.77436667101587,5.958674480047309e-21,True,7
s2__composite__b11__winter_baseline__p90,106.7920131281617,9.564445184877146e-21,True,7
s2__composite__b11__prebattle_baseline__p90,106.7920131281617,9.564445184877146e-21,True,7
s2__composite__b8a__winter_baseline__max_abs_delta,106.72668367071809,9.870163052128853e-21,True,7
s2__composite__b8a__prebattle_baseline__max_abs_delta,106.72668367071809,9.870163052128853e-21,True,7
s2__composite__b02__post_winter_baseline__p10,105.08268283554592,2.178137647251636e-20,True,7
s2__composite__ndbi__prebattle_baseline__std,104.34819666290086,3.1017074965954666e-20,True,7
s2__composite__ndbi__winter_baseline__std,104.34819666290086,3.1017074965954666e-20,True,7
s2__composite__b11__winter_baseline__mean,104.33467095945143,3.121960982170171e-20,True,7
s2__composite__b11__prebattle_baseline__mean,104.33467095945143,3.121960982170171e-20,True,7
s2__composite__b05__prebattle_baseline__p90,103.93175216680741,3.7898661705063426e-20,True,7
s2__composite__b05__winter_baseline__p90,103.93175216680741,3.7898661705063426e-20,True,7
s2__composite__ndbi__prebattle_baseline__max_abs_delta,103.09446078372363,5.669558026053424e-20,True,7
s2__composite__ndbi__winter_baseline__max_abs_delta,103.09446078372363,5.669558026053424e-20,True,7
s2__composite__b11__prebattle_baseline__min,102.62144701105933,7.117804533999245e-20,True,7
s2__composite__b11__winter_baseline__min,102.62144701105933,7.117804533999245e-20,True,7
s2__composite__b8a__winter_baseline__min,101.98778731118875,9.653141714697736e-20,True,7
s2__composite__b8a__prebattle_baseline__min,101.98778731118875,9.653141714697736e-20,True,7
s2__composite__b8a__post_winter_baseline__max_abs_delta,101.84321506918197,1.0347946387565685e-19,True,7
s2__composite__b8a__prebattle_baseline__p10,101.65529982072998,1.132626725171657e-19,True,7
s2__composite__b8a__winter_baseline__p10,101.65529982072998,1.132626725171657e-19,True,7
s2__composite__b11__prebattle_baseline__p50,101.50982268070695,1.2146672552047425e-19,True,7
s2__composite__b11__winter_baseline__p50,101.50982268070695,1.2146672552047425e-19,True,7
s2__composite__b8a__post_winter_baseline__std,101.16017379430033,1.436960124111959e-19,True,7
s2__composite__b02__prebattle_baseline__p10,100.85351945085318,1.6651333510054103e-19,True,7
s2__composite__b02__winter_baseline__p10,100.85351945085318,1.6651333510054103e-19,True,7
s2__composite__b07__post_winter_baseline__std,100.60777689100395,1.8738480362798518e-19,True,7
s2__composite__b11__prebattle_baseline__p10,100.46021529598285,2.011534142033719e-19,True,7
s2__composite__b11__winter_baseline__p10,100.46021529598285,2.011534142033719e-19,True,7
s2__composite__b05__post_winter_baseline__max,99.46657825594916,3.2421395742398867e-19,True,7
s2__composite__b07__post_winter_baseline__max_abs_delta,99.16035508474978,3.755803886448855e-19,True,7
s2__composite__b8a__post_winter_baseline__p10,96.02938531946887,1.687668848599938e-18,True,7
s2__composite__b12__winter_baseline__p10,95.71509666375353,1.9622127164283607e-18,True,7
s2__composite__b12__prebattle_baseline__p10,95.71509666375353,1.9622127164283607e-18,True,7
