feature,H_statistic,p_value,significant,n_groups
s2__composite__b07__post_winter_baseline__max_abs_delta,568.436322535635,1.332761590992748e-120,True,6
s2__composite__b02__post_winter_baseline__min,567.212005648837,2.4502468019106563e-120,True,6
s2__composite__b08__winter_baseline__std,566.5246994793389,3.448811062834663e-120,True,6
s2__composite__b08__prebattle_baseline__std,566.5173290385541,3.461476826034979e-120,True,6
s2__composite__b12__prebattle_baseline__std,564.5809239244379,9.06825725496578e-120,True,6
s2__composite__b12__winter_baseline__std,564.5739404114203,9.099808503436501e-120,True,6
s2__composite__b03__winter_baseline__min,557.0680871678074,3.803818546011934e-118,True,6
s2__composite__b03__prebattle_baseline__min,556.8591583643586,4.220312509416612e-118,True,6
s2__composite__b08__winter_baseline__max_abs_delta,550.868843022063,8.300508924816159e-117,True,6
s2__composite__b08__prebattle_baseline__max_abs_delta,550.863800926634,8.321347468703653e-117,True,6
s2__composite__b08__post_winter_baseline__max_abs_delta,550.8514604889249,8.372570402150173e-117,True,6
s2__visibility__clear__freq__postbattle__p10,549.1675584827362,1.9343108807614955e-116,True,6
s2__visibility__clear__freq__postbattle__min,547.6341298378819,4.146590556487965e-116,True,6
s2__composite__b8a__post_winter_baseline__std,541.8226116479648,7.459705699915302e-115,True,6
s2__composite__b8a__post_winter_baseline__max_abs_delta,539.9617470388857,1.8817866540848653e-114,True,6
s2__composite__b11__post_winter_baseline__p90,535.7421963310093,1.5337071321170816e-113,True,6
s2__composite__b05__winter_baseline__p50,523.6832154710572,6.1594502948556625e-111,True,6
s2__composite__b05__prebattle_baseline__p50,523.6123923290387,6.38018443806717e-111,True,6
s2__composite__b8a__prebattle_baseline__mean,513.1426671407903,1.1619786742307381e-108,True,6
s2__composite__b8a__winter_baseline__mean,513.0937183750224,1.1905985371469278e-108,True,6
s2__composite__b05__winter_baseline__mean,504.1240810095606,1.0281430871630411e-106,True,6
s2__composite__b05__prebattle_baseline__mean,504.05599444648976,1.0635324084388797e-106,True,6
s2__composite__b8a__prebattle_baseline__p50,492.05964855505084,4.131383229846977e-104,True,6
s2__composite__b8a__winter_baseline__p50,492.00792636479457,4.2389531041078875e-104,True,6
s2__visibility__cloud__freq__postbattle__max_abs_delta,485.57499215479913,1.0366063274433611e-102,True,6
s2__composite__b11__post_winter_baseline__max,484.16233639624954,2.091596968912626e-102,True,6
s2__qa__cloud_freq__postbattle__p50,483.7834988247343,2.524839137596807e-102,True,6
s2__visibility__cloud__freq__postbattle__p90,480.916469392806,1.0494099187789377e-101,True,6
s2__composite__b07__post_winter_baseline__p90,470.363430638706,1.9866205183646825e-99,True,6
s2__composite__b04__winter_baseline__min,457.7325512331881,1.0549191420989631e-96,True,6
s2__composite__b04__prebattle_baseline__min,457.7136516229764,1.0648695046776513e-96,True,6
s2__composite__b08__post_winter_baseline__p90,449.52028136130696,6.233745132062536e-95,True,6
s2__composite__ndbi__post_winter_baseline__mean,422.44037056234407,4.313070038605918e-89,True,6
s2__composite__b03__post_winter_baseline__p10,418.83105698030425,2.588068134762541e-88,True,6
s2__composite__b05__post_winter_baseline__mean,411.2921829218495,1.092057874033551e-86,True,6
s2__composite__b05__post_winter_baseline__p50,407.60300698974834,6.815520309112946e-86,True,6
s2__composite__b04__post_winter_baseline__p10,407.5571436858959,6.972446023750374e-86,True,6
s2__composite__b07__post_winter_baseline__max,405.0700751242773,2.3959474713456765e-85,True,6
s2__obs_count__winter_baseline__min,403.1725354652462,6.144394099524269e-85,True,6
s2__obs_count__prebattle_baseline__min,403.1725354652462,6.144394099524269e-85,True,6
s2__obs_count__prebattle_baseline__p10,402.15569993761756,1.0177595267023059e-84,True,6
s2__obs_count__winter_baseline__p10,402.15569993761756,1.0177595267023059e-84,True,6
s2__composite__b07__winter_baseline__max_abs_delta,383.5420584950193,1.0443138396489586e-80,True,6
s2__composite__b07__prebattle_baseline__max_abs_delta,383.5147648941353,1.0585506549836865e-80,True,6
s2__composite__ndbi__prebattle_baseline__max,382.41404650255737,1.8275403774320585e-80,True,6
s2__composite__ndbi__winter_baseline__max,382.4053555890332,1.8354369100272523e-80,True,6
s2__composite__b07__prebattle_baseline__min,380.66380016585686,4.354671327130207e-80,True,6
s2__composite__b07__winter_baseline__min,380.6243781685396,4.4406714839508175e-80,True,6
s2__composite__b07__winter_baseline__std,380.4524874829416,4.835946833114481e-80,True,6
s2__composite__b07__prebattle_baseline__std,380.42631697703064,4.899139352639646e-80,True,6
s2__composite__ndbi__winter_baseline__mean,377.3078652376336,2.3011724891794107e-79,True,6
s2__composite__ndbi__prebattle_baseline__mean,377.2013703553658,2.4260029273668914e-79,True,6
s2__composite__b05__winter_baseline__p10,373.33032368942884,1.654985336586809e-78,True,6
s2__composite__b05__prebattle_baseline__p10,373.20968403604576,1.7570385869858882e-78,True,6
s2__visibility__clear__freq__prebattle__p50,370.60154048892,6.406022361310736e-78,True,6
s2__composite__ndbi__post_winter_baseline__p50,367.60284717014514,2.8345394135135893e-77,True,6
s2__visibility__cloud__freq__prebattle__p50,364.02146341700774,1.6742760387965927e-76,True,6
s2__obs_count__prebattle_baseline__p50,355.3898943189378,1.209490011811289e-74,True,6
s2__obs_count__winter_baseline__p50,355.3898943189378,1.209490011811289e-74,True,6
s2__visibility__clear__freq__prebattle__p90,349.645077599142,2.0869736503228722e-73,True,6
s2__qa__cloud_freq__prebattle__p10,348.41359577558586,3.8427708846724275e-73,True,6
s2__qa__cloud_freq__prebattle__p50,347.4521850217548,6.189027773971142e-73,True,6
s2__composite__b08__post_winter_baseline__max,346.22383793303004,1.1377864479573207e-72,True,6
s2__composite__ndbi__winter_baseline__p90,344.7790390156374,2.3285545236675895e-72,True,6
s2__composite__ndbi__prebattle_baseline__p90,344.7681768405627,2.3411255124800846e-72,True,6
s2__qa__cloud_freq__prebattle__min,343.896022414454,3.6071994121963514e-72,True,6
s2__visibility__cloud__freq__prebattle__p10,342.7294807272984,6.431033665172147e-72,True,6
s2__composite__b07__prebattle_baseline__p10,341.3607210002375,1.267393587765246e-71,True,6
s2__composite__b07__winter_baseline__p10,341.2961204041426,1.3086297032652641e-71,True,6
s2__composite__ndbi__winter_baseline__p50,341.08432121086474,1.4534709460122787e-71,True,6
s2__composite__ndbi__prebattle_baseline__p50,341.00042665983756,1.515180983813216e-71,True,6
s2__composite__b11__prebattle_baseline__max_abs_delta,340.2384430613024,2.210438156013451e-71,True,6
s2__composite__b11__winter_baseline__max_abs_delta,340.21036160731506,2.2414173293632846e-71,True,6
s2__composite__b05__winter_baseline__min,338.35107341364017,5.632653575335906e-71,True,6
s2__composite__b05__prebattle_baseline__min,338.28300025987255,5.8259215792645714e-71,True,6
s2__composite__b03__post_winter_baseline__min,332.1527924659513,1.215289689337998e-69,True,6
s2__composite__b11__prebattle_baseline__std,330.8078754580273,2.366451607863043e-69,True,6
s2__composite__b11__winter_baseline__std,330.7838173442045,2.394829992103215e-69,True,6
s2__composite__b8a__prebattle_baseline__p90,330.0270794232061,3.4842974736692076e-69,True,6
s2__composite__b8a__winter_baseline__p90,329.96150855506824,3.599358440316008e-69,True,6
s2__visibility__cloud__freq__prebattle__min,329.6914887781803,4.1146135709066834e-69,True,6
s2__composite__b04__post_winter_baseline__min,329.30983093779207,4.971128707792407e-69,True,6
s2__qa__cloud_freq__postbattle__p10,315.2080623780401,5.37378791151335e-66,True,6
s2__obs_count__winter_baseline__p90,312.66768251865795,1.8909454080949073e-65,True,6
s2__obs_count__prebattle_baseline__p90,312.66768251865795,1.8909454080949073e-65,True,6
s2__composite__b8a__winter_baseline__max_abs_delta,308.3356238407258,1.6156340589540705e-64,True,6
s2__composite__b8a__prebattle_baseline__max_abs_delta,308.32616877277565,1.6232159230752974e-64,True,6
s2__visibility__cloud__freq__prebattle__p90,305.8315198561438,5.5824464231530685e-64,True,6
s2__qa__cloud_freq__postbattle__min,302.61806979852634,2.7401881630795674e-63,True,6
s2__composite__b8a__winter_baseline__std,301.1065150272916,5.791216728053313e-63,True,6
s2__composite__b8a__prebattle_baseline__std,301.09435383880833,5.826187399672874e-63,True,6
