feature,H_statistic,p_value,significant,n_groups
s2__composite__b12__post_winter_baseline__mean,29.461644039037452,6.298493716714275e-06,True,5
s2__composite__b04__post_winter_baseline__min,29.41823226402123,6.427821093729352e-06,True,5
s2__composite__b12__prebattle_baseline__p10,29.021354682522254,7.739691773002724e-06,True,5
s2__composite__b12__winter_baseline__p10,29.021354682522254,7.739691773002724e-06,True,5
s2__composite__b02__winter_baseline__mean,28.894443159242286,8.212998913606607e-06,True,5
s2__composite__b02__prebattle_baseline__mean,28.894443159242286,8.212998913606607e-06,True,5
s2__composite__b8a__prebattle_baseline__min,28.694560452562442,9.017513276169783e-06,True,5
s2__composite__b8a__winter_baseline__min,28.694560452562442,9.017513276169783e-06,True,5
s2__composite__b12__post_winter_baseline__max,28.34417453992516,1.0621504408717625e-05,True,5
s2__visibility__fire__freq__crossbattle__min,28.111297908038814,1.1841553995900843e-05,True,5
s2__composite__b07__prebattle_baseline__p10,28.0376290601106,1.2255805523789006e-05,True,5
s2__composite__b07__winter_baseline__p10,28.0376290601106,1.2255805523789006e-05,True,5
s2__composite__b8a__winter_baseline__p10,27.744750522182624,1.4050258296441177e-05,True,5
s2__composite__b8a__prebattle_baseline__p10,27.744750522182624,1.4050258296441177e-05,True,5
s2__composite__b12__post_winter_baseline__p10,27.629751086853847,1.4824286192399248e-05,True,5
s2__composite__b02__prebattle_baseline__max,27.36768530170188,1.6750291431302228e-05,True,5
s2__composite__b02__winter_baseline__max,27.36768530170188,1.6750291431302228e-05,True,5
s2__composite__b11__post_winter_baseline__std,27.36653247710972,1.675929137884572e-05,True,5
s2__composite__b07__winter_baseline__max_abs_delta,27.36197890814912,1.6794887528362346e-05,True,5
s2__composite__b07__prebattle_baseline__max_abs_delta,27.36197890814912,1.6794887528362346e-05,True,5
s2__composite__b07__prebattle_baseline__min,27.325830272006165,1.7080149620608965e-05,True,5
s2__composite__b07__winter_baseline__min,27.325830272006165,1.7080149620608965e-05,True,5
s2__composite__b11__post_winter_baseline__max_abs_delta,26.932813351866375,2.0510420264745078e-05,True,5
s2__composite__ndbi__post_winter_baseline__std,26.891736794281684,2.0906301285101003e-05,True,5
s2__composite__b03__post_winter_baseline__min,26.883563081738345,2.098597837646476e-05,True,5
s2__composite__b05__winter_baseline__mean,26.779290974108086,2.2029312556399018e-05,True,5
s2__composite__b05__prebattle_baseline__mean,26.779290974108086,2.2029312556399018e-05,True,5
s2__composite__b11__winter_baseline__min,26.668606610971175,2.319328389991585e-05,True,5
s2__composite__b11__prebattle_baseline__min,26.668606610971175,2.319328389991585e-05,True,5
s2__composite__b08__prebattle_baseline__p10,26.603611579149675,2.390507015161933e-05,True,5
s2__composite__b08__winter_baseline__p10,26.603611579149675,2.390507015161933e-05,True,5
s2__composite__b05__prebattle_baseline__p50,26.446149364075858,2.572083848373488e-05,True,5
s2__composite__b05__winter_baseline__p50,26.446149364075858,2.572083848373488e-05,True,5
s2__composite__b08__winter_baseline__max,26.331124728837548,2.71333073581214e-05,True,5
s2__composite__b08__prebattle_baseline__max,26.331124728837548,2.71333073581214e-05,True,5
s2__composite__b07__prebattle_baseline__std,26.27361100673207,2.786821439591491e-05,True,5
s2__composite__b07__winter_baseline__std,26.27361100673207,2.786821439591491e-05,True,5
s2__composite__b05__post_winter_baseline__min,25.5936813499007,3.821046811015725e-05,True,5
s2__visibility__fire__freq__crossbattle__max_abs_delta,25.58505041090466,3.836371711581248e-05,True,5
s2__composite__ndvi__prebattle_baseline__p50,25.52899467009693,3.937400563962013e-05,True,5
s2__composite__ndvi__winter_baseline__p50,25.52899467009693,3.937400563962013e-05,True,5
s2__composite__b12__post_winter_baseline__min,25.324503199888323,4.3288873121712764e-05,True,5
s2__composite__b04__prebattle_baseline__max,25.303310627160418,4.371608127871385e-05,True,5
s2__composite__b04__winter_baseline__max,25.303310627160418,4.371608127871385e-05,True,5
s2__composite__ndbi__post_winter_baseline__max_abs_delta,25.006335590199424,5.016246672614248e-05,True,5
s2__composite__b05__winter_baseline__max_abs_delta,24.940436170768574,5.171633315195496e-05,True,5
s2__composite__b05__prebattle_baseline__max_abs_delta,24.940436170768574,5.171633315195496e-05,True,5
s2__composite__b08__prebattle_baseline__min,24.929108144761738,5.198821684465954e-05,True,5
s2__composite__b08__winter_baseline__min,24.929108144761738,5.198821684465954e-05,True,5
s2__composite__b12__post_winter_baseline__max_abs_delta,24.531901636977736,6.247462056020836e-05,True,5
s2__obs_count__winter_baseline__min,24.3689431345621,6.736184309086694e-05,True,5
s2__obs_count__prebattle_baseline__min,24.3689431345621,6.736184309086694e-05,True,5
s2__obs_count__winter_baseline__p10,24.353642875601228,6.783976005714763e-05,True,5
s2__obs_count__prebattle_baseline__p10,24.353642875601228,6.783976005714763e-05,True,5
s2__composite__b12__winter_baseline__min,24.291708274156147,6.98089939803106e-05,True,5
s2__composite__b12__prebattle_baseline__min,24.291708274156147,6.98089939803106e-05,True,5
s2__composite__ndvi__post_winter_baseline__std,24.289444685525595,6.988203110877871e-05,True,5
s2__composite__ndvi__prebattle_baseline__mean,24.179450807940036,7.352406415869657e-05,True,5
s2__composite__ndvi__winter_baseline__mean,24.179450807940036,7.352406415869657e-05,True,5
s2__composite__b03__winter_baseline__max,24.044196508677047,7.826183654011238e-05,True,5
s2__composite__b03__prebattle_baseline__max,24.044196508677047,7.826183654011238e-05,True,5
