auc_raw,auc_best,direction,mann_whitney_u,mann_whitney_p,mean_damaged,mean_control,n_valid,city,feature,source,product
0.4823596288971721,0.5176403711028279,lower=damaged,423423.0,0.28021760944477403,-14.31722354888916,-14.001727104187012,2810,Chernihiv,s1__vh__card_prepost__pre,card_prepost,P7b
0.48544341866632645,0.5145565813336735,lower=damaged,426130.0,0.37289984805236465,-6.412599086761475,-6.31107759475708,2810,Chernihiv,s1__vv__card_prepost__pre,card_prepost,P7b
0.4953110902512599,0.5046889097487401,lower=damaged,434792.0,0.7741127429684976,2.09452223777771,2.0677316188812256,2810,Chernihiv,s1__vh__card_prepost__delta,card_prepost,P7b
0.2587954680977937,0.7412045319022063,lower=damaged,434.0,0.004265395837863251,-3.1657168865203857,0.5669498443603516,142,Chornobaivka,s1__vh__card_prepost__delta,card_prepost,P7b
0.7113893858079905,0.7113893858079905,higher=damaged,1193.0,0.012274799279547808,-2.022153615951538,-5.421111583709717,142,Chornobaivka,s1__vv__card_prepost__post,card_prepost,P7b
0.6720333929636255,0.6720333929636255,higher=damaged,1127.0,0.041623006175696316,-9.51194953918457,-12.614715576171875,142,Chornobaivka,s1__vh__card_prepost__pre,card_prepost,P7b
0.571258199165176,0.571258199165176,higher=damaged,958.0,0.3999063002220452,-3.829037666320801,-5.816590309143066,142,Chornobaivka,s1__vv__card_prepost__pre,card_prepost,P7b
0.4609421586165773,0.5390578413834227,lower=damaged,773.0,0.6456594315672357,-12.677666664123535,-12.04776668548584,142,Chornobaivka,s1__vh__card_prepost__post,card_prepost,P7b
0.4883720930232559,0.5116279069767441,lower=damaged,819.0,0.8930837354546428,1.8068839311599731,0.39547884464263916,142,Chornobaivka,s1__vv__card_prepost__delta,card_prepost,P7b
0.5618627711376716,0.5618627711376716,higher=damaged,317312.0,0.002078244142119862,-3.9990391731262207,-4.750539302825928,2735,Dmytrivka,s1__vv__card_prepost__post,card_prepost,P7b
0.5489012837538734,0.5489012837538734,higher=damaged,309992.0,0.014943975952207306,-3.023965835571289,-3.857351064682007,2735,Dmytrivka,s1__vv__card_prepost__pre,card_prepost,P7b
0.46843204957945994,0.5315679504205401,lower=damaged,264547.0,0.11616692156412807,-11.856513023376465,-11.609874725341797,2735,Dmytrivka,s1__vh__card_prepost__post,card_prepost,P7b
0.4837166888003541,0.5162833111996459,lower=damaged,273179.0,0.41773135886032176,-11.79178237915039,-11.588332176208496,2735,Dmytrivka,s1__vh__card_prepost__pre,card_prepost,P7b
0.48922709163346617,0.5107729083665338,lower=damaged,276291.0,0.5918790638242222,-0.06472857296466827,-0.02154301479458809,2735,Dmytrivka,s1__vh__card_prepost__delta,card_prepost,P7b
0.49851261620185916,0.5014873837981408,lower=damaged,281535.0,0.9410248311777017,-0.9750730991363525,-0.8931880593299866,2735,Dmytrivka,s1__vv__card_prepost__delta,card_prepost,P7b
0.5341313820747515,0.5341313820747515,higher=damaged,1280431.5,0.006342664399759977,-4.2011942863464355,-4.750503063201904,4497,Hostomel,s1__vv__card_prepost__pre,card_prepost,P7b
0.5276399098623323,0.5276399098623323,higher=damaged,1264870.0,0.027078296612561982,-4.267699718475342,-4.657388210296631,4497,Hostomel,s1__vv__card_prepost__post,card_prepost,P7b
