city,feature,jm_distance,bhattacharyya
Avdiivka,s2__composite__b12__prebattle_baseline__min,0.16749525,0.08746342
Avdiivka,s2__composite__b12__prebattle_baseline__max,0.09315157,0.047695413
Avdiivka,s2__composite__b12__prebattle_baseline__max_abs_delta,0.07134652,0.03632503
Avdiivka,s2__composite__b8a__prebattle_baseline__mean,0.19955659,0.10511428
Avdiivka,s2__composite__b8a__prebattle_baseline__p10,0.24184585,0.12888268
Avdiivka,s2__composite__b8a__prebattle_baseline__p50,0.20820618,0.109929875
Avdiivka,s2__composite__b8a__prebattle_baseline__p90,0.15381527,0.08002593
Avdiivka,s2__composite__b8a__prebattle_baseline__std,0.17621887,0.09223523
Avdiivka,s2__composite__b8a__prebattle_baseline__min,0.24241817,0.12920824
Avdiivka,s2__composite__b8a__prebattle_baseline__max,0.13881612,0.07193437
Avdiivka,s2__composite__b8a__prebattle_baseline__max_abs_delta,0.15666175,0.08156893
Avdiivka,s2__composite__cire__prebattle_baseline__mean,0.15376139,0.07999679
Avdiivka,s2__composite__cire__prebattle_baseline__p10,0.14802957,0.07689703
Avdiivka,s2__composite__cire__prebattle_baseline__p50,0.15220189,0.079152465
Avdiivka,s2__composite__cire__prebattle_baseline__p90,0.13490093,0.06983301
Avdiivka,s2__composite__cire__prebattle_baseline__std,0.012055278,0.0060458705
Avdiivka,s2__composite__cire__prebattle_baseline__min,0.13831675,0.07166608
Avdiivka,s2__composite__cire__prebattle_baseline__max,0.124311924,0.06417154
Avdiivka,s2__composite__cire__prebattle_baseline__max_abs_delta,0.00068986416,0.00034499544
Avdiivka,s2__composite__mndwi__prebattle_baseline__mean,0.17213798,0.09000022
Avdiivka,s2__composite__mndwi__prebattle_baseline__p10,0.20416832,0.107678965
Avdiivka,s2__composite__mndwi__prebattle_baseline__p50,0.20128703,0.10607587
Avdiivka,s2__composite__mndwi__prebattle_baseline__p90,0.113705635,0.058532927
Avdiivka,s2__composite__mndwi__prebattle_baseline__std,0.009413362,0.0047177793
Avdiivka,s2__composite__mndwi__prebattle_baseline__min,0.20676398,0.10912538
Avdiivka,s2__composite__mndwi__prebattle_baseline__max,0.081076264,0.041382708
Avdiivka,s2__composite__mndwi__prebattle_baseline__max_abs_delta,0.021624684,0.0108712055
Avdiivka,s2__composite__ndbi__prebattle_baseline__mean,0.009812117,0.0049181366
Avdiivka,s2__composite__ndbi__prebattle_baseline__p10,0.0059711933,0.0029900488
Avdiivka,s2__composite__ndbi__prebattle_baseline__p50,0.002755642,0.0013788517
Avdiivka,s2__composite__ndbi__prebattle_baseline__p90,0.010327101,0.005176915
Avdiivka,s2__composite__ndbi__prebattle_baseline__std,0.06736982,0.03426532
Avdiivka,s2__composite__ndbi__prebattle_baseline__min,0.009600282,0.0048116734
Avdiivka,s2__composite__ndbi__prebattle_baseline__max,0.0073256493,0.003669537
Avdiivka,s2__composite__ndbi__prebattle_baseline__max_abs_delta,0.04704714,0.023804627
Avdiivka,s2__composite__ndre__prebattle_baseline__mean,0.20083988,0.105827235
Avdiivka,s2__composite__ndre__prebattle_baseline__p10,0.18915415,0.09935309
Avdiivka,s2__composite__ndre__prebattle_baseline__p50,0.20373261,0.10743633
Avdiivka,s2__composite__ndre__prebattle_baseline__p90,0.18870175,0.09910331
Avdiivka,s2__composite__ndre__prebattle_baseline__std,0.0022392273,0.0011202855
Avdiivka,s2__composite__ndre__prebattle_baseline__min,0.18583453,0.09752171
Avdiivka,s2__composite__ndre__prebattle_baseline__max,0.18248725,0.09567825
Avdiivka,s2__composite__ndre__prebattle_baseline__max_abs_delta,0.0010923147,0.0005462439
Avdiivka,s2__composite__ndvi__prebattle_baseline__mean,0.2289542,0.121576875
Avdiivka,s2__composite__ndvi__prebattle_baseline__p10,0.20754755,0.10956243
Avdiivka,s2__composite__ndvi__prebattle_baseline__p50,0.22885394,0.12152034
Avdiivka,s2__composite__ndvi__prebattle_baseline__p90,0.19395435,0.102007374
Avdiivka,s2__composite__ndvi__prebattle_baseline__std,0.013561487,0.0068038045
Avdiivka,s2__composite__ndvi__prebattle_baseline__min,0.17604649,0.092140734
Avdiivka,s2__composite__ndvi__prebattle_baseline__max,0.16500318,0.08610442
Avdiivka,s2__composite__ndvi__prebattle_baseline__max_abs_delta,0.012143612,0.006090299
