,Avdiivka,Borodyanka,Bucha,Chernihiv,Chornobaivka,Dmytrivka,Hostomel,Irpin,Kharkiv,Kherson,Kramatorsk,Lysychansk,Makariv,Mariupol,Moschun,Mykolaiv,Okhtyrka,Rubizhne,Sievierodonetsk,Trostianets,Volnovakha,bata-explosion,beirut-explosion,congo-volcano,guatemala-volcano,haiti-earthquake,hawaii-wildfire,hurricane-florence,hurricane-harvey,hurricane-matthew,hurricane-michael,joplin-tornado,la_palma-volcano,libya-flood,lower-puna-volcano,marshall-wildfire,mexico-earthquake,mexico-hurricane,midwest-flooding,moore-tornado,morocco-earthquake,myanmar-hurricane,nepal-flooding,noto-earthquake,palu-tsunami,pinery-bushfire,portugal-wildfire,santa-rosa-wildfire,socal-fire,sunda-tsunami,turkey-earthquake,tuscaloosa-tornado,ukraine-conflict,woolsey-fire
C_A4_scene_landuse,0.43298015720764593,,0.49565647911458177,0.511616329618052,0.4952295766249255,0.5211190137505928,0.5637915470490426,0.5018893949147943,0.5538492231141153,0.5405485986881335,0.7033548387096774,0.5993932668180775,0.5813318083619265,0.528584955797294,0.5447984438929506,,0.5898923444976077,0.5350038090806007,0.6170710627400768,0.5338468720821662,0.5267495433884013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_A5_scene_indices,0.7802142667414337,,0.7464079047164247,0.5898012795392201,0.7883124627310675,0.7159551795562877,0.6024848762442527,0.6759238815260937,0.6423438013425339,0.7429934406678593,0.7083870967741935,0.6875367927631472,0.5012496293472275,0.6239180644382843,0.6133208129317861,,0.6498803827751196,0.6020200736882226,0.7238451161514542,0.5816993464052287,0.4833645751795548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_A6_scene_nbr,0.7759643479030782,,0.7232506531082333,0.5964268138197526,0.6642814549791294,0.6702642809014,0.519671102634633,0.6232815218374416,0.6182063559123128,0.6422182468694098,0.7207741935483871,0.6782883950998351,0.5019273944169103,0.6262274009589904,0.5284459051579583,,0.5692583732057416,0.5591904002603784,0.6744309036034388,0.6185807656395892,0.5455272662354604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_A7_rolling_coh,0.5912404450609451,0.4894311938898566,0.5224198713447007,,0.9648181276088253,0.5266851338873499,0.5572712915199343,0.4814937725117979,,0.9785330948121646,0.6092903225806452,0.5451752025441202,,0.5116232602197675,0.5632436783151117,,0.3840909090909091,0.4947574583987015,0.5022720413389428,,0.5280369821063184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_A8_rolling_card,0.6607738393884839,0.6032259145115905,0.639273575100424,0.566736081365571,0.4591532498509243,0.44987746749519597,0.5971328479381551,0.5918767324441229,0.618323710275548,0.5187835420393561,0.7021935483870968,0.5683952698615526,0.5161604608802474,0.540188502502615,0.6931786169427862,0.550139441553583,0.5753588516746411,0.506152105320008,0.6171087890982258,0.3235294117647059,0.4933585328005054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_A9_composite_prepost_bands,0.773721335182835,,0.6002977611730667,0.5765092001057168,0.5557543231961837,0.6380529560030945,0.6188834409161938,0.6151666338577442,0.6656996667136084,0.6732259988073942,0.768,0.6825656743873976,0.5278942686491295,0.6522073018732345,0.5500033536789859,,0.7099282296650717,0.5344430343787964,0.7198191421254801,0.3902894491129786,0.4439758167511227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_F1_fusion_ms_card,0.8187488317642083,,0.7689155594258266,0.5708872930090133,0.7167561121049493,0.6418257592772829,0.5895207035476897,0.6461856967285071,0.6939374735952683,0.7501490757304712,0.8005161290322581,0.672476364675547,0.5217096623882747,0.6657326033241616,0.6261855255214971,,0.662200956937799,0.5716069085920582,0.7004588897018474,0.6185807656395892,0.43520406761971464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_F2_fusion_ms_card_cohdrop,0.7939478007653789,,0.7476122924801258,,,0.5808180479648625,0.5803988950543587,0.6212305208106109,,,,0.6707435326153417,,0.6579684513050534,0.5556375343752096,,0.6431818181818181,,0.6780928754344246,,0.4134412035320452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_F3_fusion_card_cohdrop,0.5983334808999596,0.6064752780383224,0.6900439619090424,,,0.48368745476778713,0.565921303909275,0.608371861649207,,,,0.6171796781659107,,0.5792902192931347,0.5501375008384197,,0.6179425837320575,,0.5832721327967807,,0.5210024169516199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_F4_fusion_ms_cohdrop,0.7616798984741611,,0.7362566364223715,,,0.6353901824261936,0.5842199846322118,0.5583730587315183,,,,0.6743777845933717,,0.6362571286258629,0.5162787577973036,,0.6319377990430621,,0.6759070331077374,,0.38170498084291193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_F5_fusion_indices_card,0.7968991332920148,,0.7867004691143009,0.6128516682311556,0.7960644007155635,0.5447151306431085,0.6393658993618446,0.6482779305905074,0.6818147678730695,0.7960644007155636,0.6787096774193548,0.6834972236627248,0.5722031600796373,0.6393000191002052,0.6613991548728955,,0.6598086124401914,0.592262546293058,0.7295141302359612,0.4486461251167133,0.4888645133824963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_F6_fusion_indices_card_cohdrop,0.7856643941406213,,0.781528273266103,,,0.5717581293204561,0.5902135888958135,0.6298814356475151,,,,0.6842310843835196,,0.6465770282734354,0.4705211617144007,,0.6922248803827751,,0.7091739070788365,,0.4774663892665376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_F7_fusion_composite_cohdrop,0.7840214857007939,,0.6729929211494705,,,0.5082713184098225,0.5585594492291495,0.5346209505365589,,,,0.6693191025475862,,0.6735755389956471,0.5556241196592663,,0.6801435406698565,,0.7082012529723798,,0.4606060918166962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C_F8_fusion_composite_blockstats,0.6394258674458184,,0.7271798365122615,0.5844060714318263,0.6380441264162194,0.6410750917122109,0.6335796184083076,0.6285260724527418,0.6264164671642491,0.7680381633870006,0.768258064516129,0.6426109406849323,0.5786842885584784,0.6681326767710841,0.698987188946274,,0.6803827751196171,0.5107191953394554,0.7063940460947503,0.6031746031746031,0.4506601985745478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1_blk_post_block_all,0.5199706834302354,0.41178145517888254,0.7315233573976797,0.5062621323830963,0.8706022659511031,0.4718799131541514,0.5404495286627604,0.571294897237134,0.5041930713983945,0.8395945140131187,0.436258064516129,0.5070887335834467,0.4771677892150633,0.5220603144674791,0.5429136763029043,0.5,0.46794258373205744,0.5249093886104446,0.5327668282421804,0.346171802054155,0.4990421455938697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1_blk_post_block_mean,0.587634900490905,0.5358602438697575,0.5128005702407371,0.4795885470303572,0.43828264758497315,0.48898355419131045,0.4859664645160107,0.4926066866357731,0.5243838895930151,0.385211687537269,0.5289032258064517,0.4938636112460788,0.510971322065489,0.5027847373089713,0.4806425648936884,0.5,0.46668660287081337,0.5223084598704675,0.5120605450887141,0.5389822595704948,0.48220416374847225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1_blk_pre+post_all,0.5565573689854303,0.43693889856626017,0.7413182252310458,0.5062609931921952,0.8732856290995826,0.5376801177909211,0.5533794950989103,0.5651152923275005,0.5082816974135097,0.8103756708407871,0.37393548387096776,0.5131747029276609,0.4557758292032024,0.5193018227303206,0.5601918304379904,0.5,0.5311602870813398,0.5177680167609063,0.518878498262301,0.44397759103641454,0.5249608618629753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1_blk_pre+post_mean,0.5909403929207371,0.5074031890660593,0.520766032753729,0.4757711183209238,0.4913536076326774,0.5517231913353797,0.4860838921051117,0.497641747846582,0.512739989672816,0.3870005963029219,0.5289032258064517,0.49373524120554046,0.5255220909052399,0.5044610509768954,0.47338520356831437,0.5,0.44527511961722493,0.5104719976664921,0.5110256996524601,0.5884687208216619,0.47446408217635505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1_blk_pre_baseline_all,0.5943393442139125,0.436134932332842,0.6415787662574792,0.47933678584122413,0.7924865831842576,0.6527428813855407,0.5158074638060222,0.5294402443111987,0.5714336009012815,0.6866428145497913,0.4996129032258064,0.4977112465365266,0.5241877409243022,0.5233319456688031,0.5549332617881816,0.5,0.43038277511961726,0.5267442186911895,0.5032716755075909,0.6554621848739496,0.5527832708496409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1_blk_pre_baseline_mean,0.587634900490905,0.5358602438697575,0.5128005702407371,0.4795885470303572,0.43828264758497315,0.48898355419131045,0.4859664645160107,0.4926066866357731,0.5243838895930151,0.385211687537269,0.5289032258064517,0.4938636112460788,0.510971322065489,0.5027847373089713,0.4806425648936884,0.5,0.46668660287081337,0.5223084598704675,0.5120605450887141,0.5389822595704948,0.48220416374847225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1_delta_only,0.5398331513344942,0.5153926035106525,0.5225006320402259,0.5275741157600227,0.6231365533691116,0.6129020987746749,0.49734150612667494,0.507957937187761,0.5397749143313149,0.6580202742993441,0.4811612903225806,0.5022433694552546,0.5303511670267294,0.5156896654122197,0.5633577034006305,0.5,0.5245813397129186,0.48923488632475826,0.4890986830071337,0.5469187675070029,0.489717656106236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1_post_only,0.5186278271306162,0.45837799812407876,0.5266650748616535,0.5100169055929717,0.5080500894454384,0.6097332235282373,0.504589478988596,0.4956725474443623,0.5283997559029244,0.5480023852116875,0.5287741935483871,0.5067164408474385,0.566759859363748,0.5007263334878289,0.5273861425984305,0.500569669761589,0.5113038277511962,0.5113715687939941,0.4751611944393635,0.5599906629318394,0.5111509358821187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1_pre+post,0.48879477417387296,0.47921412300683375,0.5629845641731509,0.5162915690759795,0.5432319618366129,0.4338793641286716,0.5238144402145484,0.5398768069292444,0.4989649345162652,0.6660703637447822,0.5836129032258064,0.5117890519908473,0.505104418181048,0.5091315345763153,0.4811187873096788,0.5310512532734756,0.5074760765550239,0.4696377495352255,0.5007243460764588,0.33590102707749764,0.5035962454853816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1_pre+post+delta,0.5153764424637723,0.48790700790566793,0.5925991600887667,0.5205908755365588,0.6368515205724508,0.525795712610117,0.5216882291252124,0.5401321844890056,0.5375557433225367,0.7075134168157424,0.6909677419354838,0.5135528158030518,0.5283814122929639,0.5101070719197822,0.513743376484003,0.5627742067136007,0.46351674641148327,0.4841303376496569,0.5262682915675874,0.43930905695611583,0.5067084140128263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1_pre_only,0.4753465356275025,0.49653289561838404,0.4988640832607657,0.511918784802282,0.5026833631484794,0.5211225075491004,0.5021262110893359,0.5125261362971317,0.5019985448058959,0.6577221228384019,0.5634838709677419,0.5132862011034722,0.5328080654043292,0.503592467272124,0.5103226239184385,0.5,0.5301435406698565,0.5102212312109545,0.49578950978598874,0.5725957049486462,0.5414726925665005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1c_post_composite,0.47195742210941577,,0.7134979212899237,0.5444489505773419,1.0,0.5,0.6602644644509352,0.5,0.7539231563629536,1.0,0.7236129032258064,0.7062886933002349,0.5,0.6555520125120111,0.5537192299953049,,0.6305023923444977,0.5806899360807249,0.7464013627217853,0.6433239962651728,0.5137069308834233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1c_pre_composite,0.5722732146897658,,0.5783097839826962,0.5957734878379978,0.7918902802623733,0.5931636345486762,0.5813043180815126,0.6111550780231648,0.7446052199220767,0.9105545617173524,0.6268387096774193,0.6990831645601904,0.5845935527597745,0.6644191747785171,0.5672010195184117,,0.6190191387559808,0.607072756056581,0.7567767971465155,0.41946778711484595,0.5398556695367966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1d_delta_only,0.5398331513344942,0.5153926035106525,0.5225006320402259,0.5275741157600227,0.6231365533691116,0.6129020987746749,0.49734150612667494,0.507957937187761,0.5397749143313149,0.6580202742993441,0.4811612903225806,0.5022433694552546,0.5303511670267294,0.5156896654122197,0.5633577034006305,0.5,0.5245813397129186,0.48923488632475826,0.4890986830071337,0.5469187675070029,0.489717656106236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1d_post_only,0.5186278271306162,0.45837799812407876,0.5266650748616535,0.5100169055929717,0.5080500894454384,0.6097332235282373,0.504589478988596,0.4956725474443623,0.5283997559029244,0.5480023852116875,0.5287741935483871,0.5067164408474385,0.566759859363748,0.5007263334878289,0.5273861425984305,0.500569669761589,0.5113038277511962,0.5113715687939941,0.4751611944393635,0.5599906629318394,0.5111509358821187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1d_pre+post+delta,0.5153764424637723,0.48790700790566793,0.5925991600887667,0.5205908755365588,0.6368515205724508,0.525795712610117,0.5216882291252124,0.5401321844890056,0.5375557433225367,0.7075134168157424,0.6909677419354838,0.5135528158030517,0.5283814122929639,0.5101070719197822,0.513743376484003,0.5627742067136007,0.46351674641148327,0.4841303376496569,0.5262682915675874,0.43930905695611583,0.5067084140128263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1d_pre_only,0.4753465356275025,0.49653289561838404,0.4988640832607657,0.511918784802282,0.5026833631484794,0.5211225075491004,0.5021262110893359,0.5125261362971317,0.5019985448058959,0.6577221228384019,0.5634838709677419,0.5132862011034722,0.5328080654043292,0.503592467272124,0.5103226239184385,0.5,0.5301435406698565,0.5102212312109545,0.49578950978598874,0.5725957049486462,0.5414726925665005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1e_zonal_max,0.6294749579435114,0.515928580999598,0.6449127784488329,0.5013641811040127,1.0,0.5173432157919693,0.5563391709236775,0.5696469139218012,0.527232079988734,1.0,0.539741935483871,0.5225688002600098,0.5036641674079723,0.5119616833739223,0.541250251525924,0.49835050845151857,0.4808014354066986,0.5106585260356964,0.5483619901225534,0.29411764705882354,0.4922599184278829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1e_zonal_mean,0.5961199815049828,0.523013533431596,0.5980680637096547,0.45988054444211546,0.9943351222420989,0.5314746325272641,0.5281840814075627,0.5413312619375709,0.5591008308688917,0.990757304710793,0.6580645161290323,0.5131457984152219,0.4773584106409116,0.5186468099215427,0.5568448588101147,0.5320885623915927,0.5013755980861244,0.5070818921399705,0.5161210444485093,0.4698879551820728,0.48218699789890007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1e_zonal_median,0.5608171255988746,0.5604649604716602,0.565005337228574,0.4881022902293875,0.998211091234347,0.5418082902847445,0.5615902490466047,0.5489327346148322,0.5158205417077406,0.988670244484198,0.5936774193548388,0.514210295368804,0.5425509382810183,0.5190369732282964,0.5053390569454692,0.5456756113321769,0.505622009569378,0.5173595101155952,0.5300807115419791,0.45098039215686275,0.4525844903115945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1e_zonal_min,0.5540438174502456,0.484774889454643,0.6342032079552797,0.49146973853290443,1.0,0.572677996556113,0.5502723569198014,0.5870312092659492,0.4999694878655589,0.9979129397734049,0.6090322580645161,0.4890750098255723,0.46589994493158804,0.5239569814191053,0.5177476691931049,0.5064364180525796,0.43983253588516746,0.5056741263739218,0.49832220596305105,0.44654528478057887,0.5275443222235955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1e_zonal_std,0.5149288236972326,0.5470655232480236,0.527411233461614,0.50104805562897,0.9871794871794872,0.5454732849192682,0.5503628783650408,0.5258736040690158,0.5116920152091253,0.7909958258795469,0.45858064516129027,0.5119368442942689,0.5194433854365231,0.5109793479971005,0.6073244349050909,0.5240451654593069,0.4212320574162679,0.44905991129434036,0.5069446222791293,0.6626984126984128,0.5229747730674688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1f_roll3_assess,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1f_roll7_assess,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1i_allblocks_groupkfold,0.5579543330480379,0.4995477689937023,0.8156566897946572,0.49732461016887364,0.9952295766249255,0.5908811858950364,0.5881891622886825,0.6141105412408157,0.5744531286673238,0.9749552772808586,0.5678709677419355,0.5068150562428189,0.6002880501546152,0.4924638989226158,0.63478435844121,0.4804356698296092,0.4641746411483254,0.4907497155680289,0.5497404883848547,0.37581699346405234,0.5006111042447713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1i_allblocks_random,0.7440456866275124,0.49939702532493635,0.7574054046461979,0.5047259334530243,0.9314251639833036,0.7717800903396471,0.6007820719149082,0.5774033422538134,0.6525113833732339,0.9546809779367919,0.6550967741935484,0.5442682417228136,0.5489049858092938,0.665223188900653,0.6689248105171374,0.5258051899466041,0.5068181818181818,0.541354814549403,0.5692534753978415,0.7119514472455648,0.5721411994122414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1j_dynamic_groupkfold,0.5339205219619445,0.520928010193247,0.5600843934834957,0.4975805797483499,0.537887933957968,0.6732680442881627,0.53745773140611,0.5414083361272458,0.527271798902857,0.5402550214617226,0.5455241876501933,0.6096847671652277,0.5438108717233238,0.6015373931865035,0.5609287013774582,0.5239277543239995,0.520943296637008,0.6097983894464231,0.605725425322476,0.7039091586001489,0.5640443466680825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1j_dynamic_random,0.5398184708911316,0.5153535782544064,0.6419134495948484,0.538918392590994,0.5214094005251582,0.7159311031921334,0.560347404599404,0.5688902239157776,0.516696523068872,0.5291094596296763,0.5846991954863651,0.6180544357143166,0.5641115076064501,0.6595724317023053,0.5964264056137919,0.5143762657785782,0.5204908761876036,0.6180430813937055,0.6177810616832256,0.6900595681310498,0.5437408196402184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D2_all_features,0.5912306072858563,,0.7396836989803085,0.5866855924248362,0.9469290399522957,0.632412966983604,0.6215083542533816,0.5820227498842819,0.699117495188471,0.9850924269528921,0.5972903225806452,0.6785747590364204,0.6124242809336214,0.6771774484153651,0.5976658394258502,,0.5690191387559809,0.6134549288931967,0.7417482165721603,0.59593837535014,0.5261796371826034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D2_coh-only,0.488120886580291,,0.4759947610887946,0.5,1.0,0.505618527114372,0.5744157195286879,0.5070641157285974,0.5,1.0,0.5540645161290323,0.46086806397968055,0.5,0.48524866658414106,0.516600710979945,,0.5478468899521531,0.4895101584206376,0.5230517194073533,0.5,0.469669660390832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D2_ms-only,0.5596661059134866,,0.5814998314559399,0.5907798445232258,0.8357185450208706,0.6182565945446831,0.5975775293235254,0.6081823236165718,0.744046613153077,0.8348240906380442,0.5730322580645162,0.6978848697956347,0.6199432371754141,0.6604247004453251,0.5785431618485479,,0.6157894736842106,0.5880259255399686,0.7464470916407536,0.5067693744164332,0.5879852785674068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D2_sar-only,0.6090173046463812,,0.82508813449816,0.5189544278071941,0.9833035181872392,0.7954715380200146,0.572314537410386,0.6019408694541838,0.559598413369009,0.9898628503279666,0.5001290322580645,0.4922605225177269,0.6239039268013724,0.5030103397070359,0.6059024750150916,,0.4899521531100478,0.48351127283247614,0.5541446405706969,0.672735760971055,0.49916230654087534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D2_sar_+_ms,0.5262471839368809,,0.7087242619174696,0.6032927173804076,0.9320214669051878,0.6505477776945922,0.6166003816083784,0.6053745005506579,0.6995763507487208,0.9197972570065593,0.5371612903225806,0.6737170352863934,0.5793408734697335,0.6843277434985143,0.5654168622979409,,0.632476076555024,0.6402141364711973,0.7464038778123285,0.6358543417366948,0.5342733352559085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D2_sar_+_ms_+_coh,0.5178112917982469,,0.728245526559735,0.593239927274053,0.9853905784138343,0.6176516682887874,0.6279541485936639,0.5819150124762579,0.6883431910998451,0.9758497316636852,0.5388387096774193,0.6856784680346829,0.5667810395221757,0.6774619175579574,0.5890602991481655,,0.6169856459330144,0.6186182435213511,0.7421087890982256,0.6353874883286648,0.5206316346008597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D3_clean,0.6110586429773043,,0.6033736902721986,,,0.5778428289785631,0.5456509659931371,0.571421920971286,,,,0.6931837666503398,,0.6193533532312577,0.5302099403045141,,0.6316985645933014,,0.7522722699835376,,0.5584909158324065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D3_leaky,0.5401823923501462,,0.542434478496587,,,0.5748755958174241,0.5507545817617227,0.5612128039924026,,,,0.7053811439255074,,0.6123325336947769,0.5115970219330606,,0.6207535885167464,,0.7628047832449241,,0.5730973372334144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4_Mariupol_within_5fold,,,,,,,,,,,,,,0.6746283423637919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4_a9_ms_only,0.5952936083975249,,0.5944092530689064,0.5973825949857374,0.8199165175909362,0.5958987796660927,0.6073236020693952,0.6239139803252871,0.7350161949021263,0.8697078115682767,0.5625806451612904,0.7035273968347597,0.6405091710085992,0.6563907365006547,0.5593802401234153,,0.6492822966507177,0.6174817052309312,0.7519478233034571,0.48436041083099907,0.5493809994644256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4_f8_strategy_A_drop_nan,0.3484935289790769,,,,0.5102157595341478,,,,0.22063907863311338,0.7112827762630852,0.35145945672261464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4_f8_strategy_B_impute,0.5912306072858563,,0.7396836989803085,0.5866855924248362,0.9469290399522957,0.632412966983604,0.6215083542533816,0.5820227498842819,0.699117495188471,0.9850924269528921,0.5972903225806452,0.6785745628519468,0.6124242809336214,0.6771774093012491,0.5976658394258502,,0.5690191387559809,0.6134549288931967,0.7417482165721602,0.59593837535014,0.5261796371826034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D6_fusion,0.6110586429773043,,0.6033736902721986,,,0.5778428289785631,0.5456509659931371,0.571421920971286,,,,0.6931837666503398,,0.6193533923453737,0.5302099403045141,,0.6316985645933014,,0.7522722699835376,,0.5584909158324065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D6_ms_only,0.5952936083975249,,0.5944092530689064,0.5973825949857374,0.8199165175909362,0.5958987796660927,0.6073236020693952,0.6239139803252871,0.7350161949021263,0.8697078115682767,0.5625806451612904,0.7035273968347597,0.6405091710085992,0.6563907677919475,0.5593802401234153,,0.6492822966507177,0.6174817052309312,0.7519478233034571,0.48436041083099907,0.5493809994644256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D6_sar_only,0.570772953988726,0.4331368082540534,0.6923333520604512,0.4702562951689192,0.9039952295766249,0.6416031544009383,0.5378387984091585,0.5630164080082146,0.5602673332394499,0.8085867620751341,0.52,0.5094999061584269,0.5140424450374889,0.5161800312612531,0.5362935139848414,0.5,0.4532894736842106,0.5266678467441046,0.5449629595756357,0.353874883286648,0.5509293590958404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1_base_GBM,0.8474832508905447,,0.7764899224714157,0.686301383080506,0.7003854050960988,0.7789594388909458,0.6957246470112185,0.6900963282904932,0.6356635957339384,0.7993369012757077,0.8791828054985948,,0.7870129959218394,,0.5445759253861847,,0.7033139223669485,,,0.7112468300391228,0.5196383597029384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1_base_LGBM,0.6261239117823004,,0.8203254463997484,0.6070767782005585,0.7481739540206672,0.8038257435517709,0.6367297369221969,0.6540693036225294,0.5109558552678249,0.7350466188697028,0.7610997189944557,,0.6994097128137938,,0.45558729233459627,,0.6419568849454168,,,0.35866753322883616,0.4330024447622123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1_base_RF,0.3207913061865526,,0.6233134545897114,0.4207026469281083,0.7517839711871823,0.6401859907853058,0.4993781751556977,0.5206296088772008,0.3814289305846318,0.8040156181628463,0.5694564694564694,,0.4903911124220982,,0.4006761877003789,,0.4698367640459158,,,0.3930815205617362,0.3963114073527377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1_base_XGB,0.5339785076439556,,0.7963306946255407,0.5059562030585893,0.7441179440573563,0.8137274260561932,0.6006945618629078,0.6087299654331276,0.44332009056669186,0.8761318119088491,0.6916786916786917,,0.6654982113029192,,0.4204022150976392,,0.5492254537786501,,,0.31851257152323786,0.4430619493519074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1_soft_voting,0.6192146217421243,,0.7546120491011894,0.5266381639662467,0.7452287185701303,0.7679984779299848,0.5863769424281141,0.6074842722138848,0.4948413489941206,0.9069137298461746,0.8002177160071897,,0.5766292921012647,,0.4286680268143398,,0.5627060725505144,,,0.3781715538224313,0.4215166751233913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1_stacking_LogReg,0.6763965422825778,,0.8760666952132945,0.6558703701938684,0.621646639065603,0.8301894360113539,0.713263027183229,0.7190154635837109,0.6281997539929397,0.7967282641623751,0.8039796460849091,,0.7684331836750093,,0.5623783153599532,,0.6870530476298614,,,0.38155496935173505,0.4571124129341759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2_LightGBM_all,0.6261239117823004,,0.8203254463997484,0.6070767782005585,0.7481739540206672,0.8038257435517709,0.6367297369221969,0.6540693036225294,0.5109558552678249,0.7350466188697028,0.7610997189944557,,0.6994097128137938,,0.45558729233459627,,0.6419568849454168,,,0.35866753322883616,0.4330024447622123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2_LightGBM_card,0.6314807351354478,,0.8463424571225444,0.5077228103853235,0.5894678380288801,0.8350055534987041,0.6275075945386955,0.7086486868248878,0.6459519574846293,0.4917365108216366,0.8386268702058175,,0.48566812895082534,,0.4362693092392888,,0.664829383553126,,,0.33756738158045646,0.49224733613174043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2_LightGBM_card+coh,0.6262440969216339,,0.8249773840948778,0.5841810718676829,0.6105725537715844,0.814296659673372,0.6536787435042356,0.6605626760371703,0.5468078916777407,0.7133528560368911,0.8102630313156629,,0.49055231810339806,,0.408230836490819,,0.6696805030630397,,,0.37130596016362727,0.44760966834263577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2_LightGBM_coh,0.40890237532825,,0.631530319413018,0.5,1.0,0.5610190670122177,0.5715357970941739,0.5130007057911478,0.5,1.0,0.49369383053593585,,0.5,,0.39918391139609444,,0.4960285919749982,,,0.5,0.42599151252364037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
