file,notebook,model_id,experiment_id,variant_id,n_rows,n_damaged,TP,FN,FP,TN,id_col,group,recall,precision
nb07/oof_predictions/oof_D1j_dynamic_random__20260422_120607_06ea54.parquet,nb07,D1j_dynamic_random,20260422_120607_06ea54,random_cv,6684300,21294,1468,19826,176259,6486747,building_id,buildings_v2,0.06893960740114587,0.008259859222290366
nb07/oof_predictions/oof_D1j_dynamic_random__20260422_205106_06ea54.parquet,nb07,D1j_dynamic_random,20260422_205106_06ea54,random_cv,6684300,21294,1468,19826,176259,6486747,building_id,buildings_v2,0.06893960740114587,0.008259859222290366
nb07/oof_predictions/oof_D1j_dynamic_random__20260423_002242_06ea54.parquet,nb07,D1j_dynamic_random,20260423_002242_06ea54,random_cv,6684300,21294,1468,19826,176259,6486747,building_id,buildings_v2,0.06893960740114587,0.008259859222290366
nb07/oof_predictions/oof_D1j_dynamic_random__20260423_211335_06ea54.parquet,nb07,D1j_dynamic_random,20260423_211335_06ea54,random_cv,6684300,21294,1468,19826,176259,6486747,building_id,buildings_v2,0.06893960740114587,0.008259859222290366
nb07/oof_predictions/oof_D2_all_features__20260422_205106_06ea54.parquet,nb07,D2_all_features,20260422_205106_06ea54,ablation=All features (clean),598595,7332,609,6723,33668,557595,building_id,buildings_v2,0.08306055646481178,0.017767015783178224
nb07/oof_predictions/oof_D2_all_features__20260423_002242_06ea54.parquet,nb07,D2_all_features,20260423_002242_06ea54,ablation=All features (clean),480313,7186,164,7022,18792,454335,building_id,buildings_v2,0.02282215418870025,0.008651614264612787
nb07/oof_predictions/oof_D2_all_features__20260423_211335_06ea54.parquet,nb07,D2_all_features,20260423_211335_06ea54,ablation=All features (clean),480313,7186,160,7026,18796,454331,building_id,buildings_v2,0.022265516281658782,0.00844059928254906
nb07/oof_predictions/oof_D2_coh-only__20260422_120607_06ea54.parquet,nb07,D2_coh-only,20260422_120607_06ea54,ablation=COH-only (coherence baselines),598595,7332,985,6347,43776,547487,building_id,buildings_v2,0.13434260774686307,0.02200576394629253
nb07/oof_predictions/oof_D2_coh-only__20260422_205106_06ea54.parquet,nb07,D2_coh-only,20260422_205106_06ea54,ablation=COH-only (coherence baselines),598595,7332,985,6347,43776,547487,building_id,buildings_v2,0.13434260774686307,0.02200576394629253
nb07/oof_predictions/oof_D2_coh-only__20260423_002242_06ea54.parquet,nb07,D2_coh-only,20260423_002242_06ea54,ablation=COH-only (coherence baselines),480313,7186,543,6643,28944,444183,building_id,buildings_v2,0.07556359588087949,0.01841489469935904
nb07/oof_predictions/oof_D2_coh-only__20260423_211335_06ea54.parquet,nb07,D2_coh-only,20260423_211335_06ea54,ablation=COH-only (coherence baselines),480313,7186,1501,5685,69643,403484,building_id,buildings_v2,0.20887837461731143,0.0210980546497245
nb07/oof_predictions/oof_D2_ms-only__20260422_120607_06ea54.parquet,nb07,D2_ms-only,20260422_120607_06ea54,ablation=MS-only (optical composites),598595,7332,600,6732,33734,557529,building_id,buildings_v2,0.08183306055646482,0.01747538882740141
nb07/oof_predictions/oof_D2_ms-only__20260422_205106_06ea54.parquet,nb07,D2_ms-only,20260422_205106_06ea54,ablation=MS-only (optical composites),598595,7332,600,6732,33734,557529,building_id,buildings_v2,0.08183306055646482,0.01747538882740141
nb07/oof_predictions/oof_D2_ms-only__20260423_002242_06ea54.parquet,nb07,D2_ms-only,20260423_002242_06ea54,ablation=MS-only (optical composites),480313,7186,158,7028,18872,454255,building_id,buildings_v2,0.021987197328138045,0.008302679978980557
nb07/oof_predictions/oof_D2_ms-only__20260423_211335_06ea54.parquet,nb07,D2_ms-only,20260423_211335_06ea54,ablation=MS-only (optical composites),480313,7186,158,7028,18872,454255,building_id,buildings_v2,0.021987197328138045,0.008302679978980557
nb07/oof_predictions/oof_D2_sar-only__20260422_120607_06ea54.parquet,nb07,D2_sar-only,20260422_120607_06ea54,ablation=SAR-only (Dietrich equivalent),598595,7332,634,6698,33816,557447,building_id,buildings_v2,0.08647026732133115,0.018403483309143688
nb07/oof_predictions/oof_D2_sar-only__20260422_205106_06ea54.parquet,nb07,D2_sar-only,20260422_205106_06ea54,ablation=SAR-only (Dietrich equivalent),598595,7332,634,6698,33816,557447,building_id,buildings_v2,0.08647026732133115,0.018403483309143688
nb07/oof_predictions/oof_D2_sar-only__20260423_002242_06ea54.parquet,nb07,D2_sar-only,20260423_002242_06ea54,ablation=SAR-only (Dietrich equivalent),480313,7186,166,7020,18793,454334,building_id,buildings_v2,0.023100473142220985,0.008755736062028587
nb07/oof_predictions/oof_D2_sar-only__20260423_211335_06ea54.parquet,nb07,D2_sar-only,20260423_211335_06ea54,ablation=SAR-only (Dietrich equivalent),480313,7186,164,7022,18793,454334,building_id,buildings_v2,0.02282215418870025,0.008651157883631376
nb07/oof_predictions/oof_D2_sar_+_ms_+_coh__20260422_205106_06ea54.parquet,nb07,D2_sar_+_ms_+_coh,20260422_205106_06ea54,ablation=SAR + MS + COH (full),598595,7332,608,6724,33663,557600,building_id,buildings_v2,0.08292416803055101,0.017740947156487993
nb07/oof_predictions/oof_D2_sar_+_ms_+_coh__20260423_002242_06ea54.parquet,nb07,D2_sar_+_ms_+_coh,20260423_002242_06ea54,ablation=SAR + MS + COH (full),480313,7186,162,7024,18800,454327,building_id,buildings_v2,0.022543835235179516,0.00854340259466301
nb07/oof_predictions/oof_D2_sar_+_ms_+_coh__20260423_211335_06ea54.parquet,nb07,D2_sar_+_ms_+_coh,20260423_211335_06ea54,ablation=SAR + MS + COH (full),480313,7186,159,7027,18791,454336,building_id,buildings_v2,0.022126356804898415,0.008390501319261215
nb07/oof_predictions/oof_D2_sar_+_ms__20260422_205106_06ea54.parquet,nb07,D2_sar_+_ms,20260422_205106_06ea54,ablation=SAR + MS (multimodal),598595,7332,609,6723,33676,557587,building_id,buildings_v2,0.08306055646481178,0.017762870059792914
nb07/oof_predictions/oof_D2_sar_+_ms__20260423_002242_06ea54.parquet,nb07,D2_sar_+_ms,20260423_002242_06ea54,ablation=SAR + MS (multimodal),480313,7186,161,7025,18793,454334,building_id,buildings_v2,0.02240467575841915,0.008494249234989976
nb07/oof_predictions/oof_D2_sar_+_ms__20260423_211335_06ea54.parquet,nb07,D2_sar_+_ms,20260423_211335_06ea54,ablation=SAR + MS (multimodal),480313,7186,159,7027,18791,454336,building_id,buildings_v2,0.022126356804898415,0.008390501319261215
nb07/oof_predictions/oof_D3_clean__20260422_205106_06ea54.parquet,nb07,D3_clean,20260422_205106_06ea54,leakage_demo_clean,593355,7270,611,6659,33658,552427,building_id,buildings_v2,0.08404401650618983,0.01782952522688144
nb07/oof_predictions/oof_D3_clean__20260423_002242_06ea54.parquet,nb07,D3_clean,20260423_002242_06ea54,leakage_demo_clean,480313,7186,164,7022,18795,454332,building_id,buildings_v2,0.02282215418870025,0.008650245266100533
nb07/oof_predictions/oof_D3_clean__20260423_211335_06ea54.parquet,nb07,D3_clean,20260423_211335_06ea54,leakage_demo_clean,480313,7186,175,7011,18799,454328,building_id,buildings_v2,0.024352908433064292,0.00922314746495204
nb07/oof_predictions/oof_D3_leaky__20260422_205106_06ea54.parquet,nb07,D3_leaky,20260422_205106_06ea54,leakage_demo_with_leaks,593355,7270,602,6668,33642,552443,building_id,buildings_v2,0.0828060522696011,0.01757972199509403
nb07/oof_predictions/oof_D3_leaky__20260423_002242_06ea54.parquet,nb07,D3_leaky,20260423_002242_06ea54,leakage_demo_with_leaks,480313,7186,159,7027,18782,454345,building_id,buildings_v2,0.022126356804898415,0.0083944881474051
nb07/oof_predictions/oof_D3_leaky__20260423_211335_06ea54.parquet,nb07,D3_leaky,20260423_211335_06ea54,leakage_demo_with_leaks,480313,7186,175,7011,18799,454328,building_id,buildings_v2,0.024352908433064292,0.00922314746495204
nb07/oof_predictions/oof_D4_a9_ms_only__20260422_205106_06ea54.parquet,nb07,D4_a9_ms_only,20260422_205106_06ea54,nan_strategy=no_nan_baseline,480313,7186,158,7028,18876,454251,building_id,buildings_v2,0.021987197328138045,0.00830093516864558
nb07/oof_predictions/oof_D4_a9_ms_only__20260423_002242_06ea54.parquet,nb07,D4_a9_ms_only,20260423_002242_06ea54,nan_strategy=no_nan_baseline,480313,7186,158,7028,18876,454251,building_id,buildings_v2,0.021987197328138045,0.00830093516864558
nb07/oof_predictions/oof_D4_a9_ms_only__20260423_211335_06ea54.parquet,nb07,D4_a9_ms_only,20260423_211335_06ea54,nan_strategy=no_nan_baseline,480313,7186,158,7028,18882,454245,building_id,buildings_v2,0.021987197328138045,0.008298319327731092
nb07/oof_predictions/oof_D4_f8_strategy_A_drop_nan__20260422_205106_06ea54.parquet,nb07,D4_f8_strategy_A_drop_nan,20260422_205106_06ea54,nan_strategy=A_drop_rows,212859,358,0,358,0,212501,building_id,buildings_v2,0.0,
nb07/oof_predictions/oof_D4_f8_strategy_A_drop_nan__20260423_002242_06ea54.parquet,nb07,D4_f8_strategy_A_drop_nan,20260423_002242_06ea54,nan_strategy=A_drop_rows,212859,358,0,358,0,212501,building_id,buildings_v2,0.0,
nb07/oof_predictions/oof_D4_f8_strategy_A_drop_nan__20260423_211335_06ea54.parquet,nb07,D4_f8_strategy_A_drop_nan,20260423_211335_06ea54,nan_strategy=A_drop_rows,212859,358,0,358,0,212501,building_id,buildings_v2,0.0,
nb07/oof_predictions/oof_D4_f8_strategy_B_impute__20260422_205106_06ea54.parquet,nb07,D4_f8_strategy_B_impute,20260422_205106_06ea54,nan_strategy=B_impute_all_rows,593355,7270,604,6666,33669,552416,building_id,buildings_v2,0.08308115543328748,0.017623201937385112
nb07/oof_predictions/oof_D4_f8_strategy_B_impute__20260423_002242_06ea54.parquet,nb07,D4_f8_strategy_B_impute,20260423_002242_06ea54,nan_strategy=B_impute_all_rows,480313,7186,164,7022,18792,454335,building_id,buildings_v2,0.02282215418870025,0.008651614264612787
nb07/oof_predictions/oof_D4_f8_strategy_B_impute__20260423_211335_06ea54.parquet,nb07,D4_f8_strategy_B_impute,20260423_211335_06ea54,nan_strategy=B_impute_all_rows,480313,7186,160,7026,18796,454331,building_id,buildings_v2,0.022265516281658782,0.00844059928254906
nb07/oof_predictions/oof_D6_fusion__20260423_002242_06ea54.parquet,nb07,D6_fusion,20260423_002242_06ea54,sensor=fusion_MS_SAR_COH,480313,7186,164,7022,18795,454332,building_id,buildings_v2,0.02282215418870025,0.008650245266100533
nb07/oof_predictions/oof_D6_fusion__20260423_211335_06ea54.parquet,nb07,D6_fusion,20260423_211335_06ea54,sensor=fusion_MS_SAR_COH,480313,7186,175,7011,18799,454328,building_id,buildings_v2,0.024352908433064292,0.00922314746495204
nb07/oof_predictions/oof_D6_ms_only__20260422_205106_06ea54.parquet,nb07,D6_ms_only,20260422_205106_06ea54,sensor=MS_only,480313,7186,158,7028,18876,454251,building_id,buildings_v2,0.021987197328138045,0.00830093516864558
nb07/oof_predictions/oof_D6_ms_only__20260423_002242_06ea54.parquet,nb07,D6_ms_only,20260423_002242_06ea54,sensor=MS_only,480313,7186,158,7028,18876,454251,building_id,buildings_v2,0.021987197328138045,0.00830093516864558
nb07/oof_predictions/oof_D6_ms_only__20260423_211335_06ea54.parquet,nb07,D6_ms_only,20260423_211335_06ea54,sensor=MS_only,480313,7186,158,7028,18882,454245,building_id,buildings_v2,0.021987197328138045,0.008298319327731092
nb07/oof_predictions/oof_D6_sar_only__20260422_205106_06ea54.parquet,nb07,D6_sar_only,20260422_205106_06ea54,sensor=SAR_only,598595,7332,607,6725,33679,557584,building_id,buildings_v2,0.08278777959629023,0.01770401913317389
nb07/oof_predictions/oof_D6_sar_only__20260423_002242_06ea54.parquet,nb07,D6_sar_only,20260423_002242_06ea54,sensor=SAR_only,598595,7332,607,6725,33679,557584,building_id,buildings_v2,0.08278777959629023,0.01770401913317389
nb07/oof_predictions/oof_D6_sar_only__20260423_211335_06ea54.parquet,nb07,D6_sar_only,20260423_211335_06ea54,sensor=SAR_only,598595,7332,615,6717,33675,557588,building_id,buildings_v2,0.08387888707037643,0.017935258092738406
nb07v3/oof_predictions/oof_D1_blk_post_block_all__20260429_083322_06ea54.parquet,nb07v3,D1_blk_post_block_all,20260429_083322_06ea54,feat_set=post_block_all,63243,8247,6,8241,16,54980,point_id,points_v3plus,0.0007275372862859222,0.2727272727272727
nb07v3/oof_predictions/oof_D1_blk_post_block_mean__20260429_083322_06ea54.parquet,nb07v3,D1_blk_post_block_mean,20260429_083322_06ea54,feat_set=post_block_mean,63243,8247,125,8122,897,54099,point_id,points_v3plus,0.015157026797623378,0.1223091976516634
nb07v3/oof_predictions/oof_D1_blk_pre+post_all__20260429_083322_06ea54.parquet,nb07v3,D1_blk_pre+post_all,20260429_083322_06ea54,feat_set=pre+post_all,63243,8247,4,8243,18,54978,point_id,points_v3plus,0.0004850248575239481,0.18181818181818182
nb07v3/oof_predictions/oof_D1_blk_pre+post_mean__20260429_083322_06ea54.parquet,nb07v3,D1_blk_pre+post_mean,20260429_083322_06ea54,feat_set=pre+post_mean,63243,8247,154,8093,1130,53866,point_id,points_v3plus,0.018673457014672,0.11993769470404984
nb07v3/oof_predictions/oof_D1_blk_pre_baseline_all__20260429_083322_06ea54.parquet,nb07v3,D1_blk_pre_baseline_all,20260429_083322_06ea54,feat_set=pre_baseline_all,63243,8247,5,8242,3,54993,point_id,points_v3plus,0.0006062810719049351,0.625
nb07v3/oof_predictions/oof_D1_blk_pre_baseline_mean__20260429_083322_06ea54.parquet,nb07v3,D1_blk_pre_baseline_mean,20260429_083322_06ea54,feat_set=pre_baseline_mean,63243,8247,125,8122,897,54099,point_id,points_v3plus,0.015157026797623378,0.1223091976516634
nb07v3/oof_predictions/oof_D1_delta_only__20260429_083322_06ea54.parquet,nb07v3,D1_delta_only,20260429_083322_06ea54,feat_set=delta_only,63243,8247,129,8118,810,54186,point_id,points_v3plus,0.015642051655147326,0.13738019169329074
nb07v3/oof_predictions/oof_D1_post_only__20260429_083322_06ea54.parquet,nb07v3,D1_post_only,20260429_083322_06ea54,feat_set=post_only,63243,8247,124,8123,862,54134,point_id,points_v3plus,0.01503577058324239,0.1257606490872211
nb07v3/oof_predictions/oof_D1_pre+post+delta__20260429_083322_06ea54.parquet,nb07v3,D1_pre+post+delta,20260429_083322_06ea54,feat_set=pre+post+delta,63243,8247,33,8214,94,54902,point_id,points_v3plus,0.004001455074572572,0.25984251968503935
nb07v3/oof_predictions/oof_D1_pre+post__20260429_083322_06ea54.parquet,nb07v3,D1_pre+post,20260429_083322_06ea54,feat_set=pre+post,63243,8247,20,8227,80,54916,point_id,points_v3plus,0.0024251242876197404,0.2
nb07v3/oof_predictions/oof_D1_pre_only__20260429_083322_06ea54.parquet,nb07v3,D1_pre_only,20260429_083322_06ea54,feat_set=pre_only,63243,8247,138,8109,865,54131,point_id,points_v3plus,0.01673335758457621,0.13758723828514458
nb07v3/oof_predictions/oof_D1c_post_composite__20260429_083322_06ea54.parquet,nb07v3,D1c_post_composite,20260429_083322_06ea54,post_only,62043,8080,193,7887,196,53767,point_id,points_v3plus,0.023886138613861387,0.4961439588688946
nb07v3/oof_predictions/oof_D1c_pre_composite__20260429_083322_06ea54.parquet,nb07v3,D1c_pre_composite,20260429_083322_06ea54,pre_only,62043,8080,113,7967,133,53830,point_id,points_v3plus,0.013985148514851485,0.45934959349593496
nb07v3/oof_predictions/oof_D1d_delta_only__20260429_083322_06ea54.parquet,nb07v3,D1d_delta_only,20260429_083322_06ea54,feat_set=delta_only,63243,8247,129,8118,810,54186,point_id,points_v3plus,0.015642051655147326,0.13738019169329074
nb07v3/oof_predictions/oof_D1d_post_only__20260429_083322_06ea54.parquet,nb07v3,D1d_post_only,20260429_083322_06ea54,feat_set=post_only,63243,8247,124,8123,862,54134,point_id,points_v3plus,0.01503577058324239,0.1257606490872211
nb07v3/oof_predictions/oof_D1d_pre+post+delta__20260429_083322_06ea54.parquet,nb07v3,D1d_pre+post+delta,20260429_083322_06ea54,feat_set=pre+post+delta,63243,8247,33,8214,94,54902,point_id,points_v3plus,0.004001455074572572,0.25984251968503935
nb07v3/oof_predictions/oof_D1d_pre_only__20260429_083322_06ea54.parquet,nb07v3,D1d_pre_only,20260429_083322_06ea54,feat_set=pre_only,63243,8247,138,8109,865,54131,point_id,points_v3plus,0.01673335758457621,0.13758723828514458
nb07v3/oof_predictions/oof_D1e_zonal_max__20260429_083322_06ea54.parquet,nb07v3,D1e_zonal_max,20260429_083322_06ea54,zonal=max,63243,8247,25,8222,16,54980,point_id,points_v3plus,0.0030314053595246757,0.6097560975609756
nb07v3/oof_predictions/oof_D1e_zonal_mean__20260429_083322_06ea54.parquet,nb07v3,D1e_zonal_mean,20260429_083322_06ea54,zonal=mean,63243,8247,13,8234,16,54980,point_id,points_v3plus,0.0015763307869528314,0.4482758620689655
nb07v3/oof_predictions/oof_D1e_zonal_median__20260429_083322_06ea54.parquet,nb07v3,D1e_zonal_median,20260429_083322_06ea54,zonal=median,63243,8247,9,8238,15,54981,point_id,points_v3plus,0.0010913059294288831,0.375
nb07v3/oof_predictions/oof_D1e_zonal_min__20260429_083322_06ea54.parquet,nb07v3,D1e_zonal_min,20260429_083322_06ea54,zonal=min,63243,8247,27,8220,20,54976,point_id,points_v3plus,0.00327391778828665,0.574468085106383
nb07v3/oof_predictions/oof_D1e_zonal_std__20260429_083322_06ea54.parquet,nb07v3,D1e_zonal_std,20260429_083322_06ea54,zonal=std,63243,8247,3,8244,15,54981,point_id,points_v3plus,0.0003637686431429611,0.16666666666666666
nb07v3/oof_predictions/oof_D1f_roll3_assess__20260429_083322_06ea54.parquet,nb07v3,D1f_roll3_assess,20260429_083322_06ea54,window=roll3_assess_only,63243,8247,2440,5807,17884,37112,point_id,points_v3plus,0.29586516308960836,0.12005510726234993
nb07v3/oof_predictions/oof_D1f_roll7_assess__20260429_083322_06ea54.parquet,nb07v3,D1f_roll7_assess,20260429_083322_06ea54,window=roll7_assess_only,63243,8247,2440,5807,17884,37112,point_id,points_v3plus,0.29586516308960836,0.12005510726234993
nb07v3/oof_predictions/oof_D1i_allblocks_groupkfold__20260429_083322_06ea54.parquet,nb07v3,D1i_allblocks_groupkfold,20260429_083322_06ea54,groupkfold_cv,63243,8247,6,8241,0,54996,point_id,points_v3plus,0.0007275372862859222,1.0
nb07v3/oof_predictions/oof_D1i_allblocks_random__20260429_083322_06ea54.parquet,nb07v3,D1i_allblocks_random,20260429_083322_06ea54,random_cv,63243,8247,200,8047,355,54641,point_id,points_v3plus,0.024251242876197406,0.36036036036036034
nb07v3/oof_predictions/oof_D1j_dynamic_groupkfold__20260429_083322_06ea54.parquet,nb07v3,D1j_dynamic_groupkfold,20260429_083322_06ea54,groupkfold_cv,293116,29543,8138,21405,56901,206672,point_id,points_v3plus,0.2754628846088752,0.12512492504497302
nb07v3/oof_predictions/oof_D1j_dynamic_random__20260429_083322_06ea54.parquet,nb07v3,D1j_dynamic_random,20260429_083322_06ea54,random_cv,293116,29543,8652,20891,61235,202338,point_id,points_v3plus,0.29286125308871813,0.12379984832658435
nb07v3/oof_predictions/oof_D2_all_features__20260429_083322_06ea54.parquet,nb07v3,D2_all_features,20260429_083322_06ea54,ablation=All features (clean),62043,8080,35,8045,61,53902,point_id,points_v3plus,0.004331683168316832,0.3645833333333333
nb07v3/oof_predictions/oof_D2_coh-only__20260429_083322_06ea54.parquet,nb07v3,D2_coh-only,20260429_083322_06ea54,ablation=COH-only (coherence baselines),62043,8080,145,7935,1109,52854,point_id,points_v3plus,0.017945544554455444,0.11562998405103668
nb07v3/oof_predictions/oof_D2_ms-only__20260429_083322_06ea54.parquet,nb07v3,D2_ms-only,20260429_083322_06ea54,ablation=MS-only (optical composites),62043,8080,110,7970,142,53821,point_id,points_v3plus,0.013613861386138614,0.4365079365079365
nb07v3/oof_predictions/oof_D2_sar-only__20260429_083322_06ea54.parquet,nb07v3,D2_sar-only,20260429_083322_06ea54,ablation=SAR-only (Dietrich equivalent),62043,8080,152,7928,331,53632,point_id,points_v3plus,0.01881188118811881,0.3146997929606625
