auc_raw,auc_best,direction,mann_whitney_u,mann_whitney_p,mean_damaged,mean_control,n_valid,city,feature,source,product
0.586631903602441,0.586631903602441,higher=damaged,1580976.5,0.0001735125283967906,-0.041350629180669785,-0.05912402644753456,17215,Bucha,s2__rgb_prepost__delta__b04,rgb_prepost,P7
0.5842786620883218,0.5842786620883218,higher=damaged,1574634.5,0.0002594368598693072,-0.037069614976644516,-0.05484310910105705,17215,Bucha,s2__rgb_prepost__delta__b03,rgb_prepost,P7
0.48374437756353794,0.5162556224364621,lower=damaged,1303694.0,0.4810989496911211,0.19256773591041565,0.19630514085292816,17215,Bucha,s2__rgb_prepost__pre__b02,rgb_prepost,P7
0.4942816453840919,0.5057183546159081,lower=damaged,1332092.0,0.8042625121811254,0.19904175400733948,0.20101690292358398,17215,Bucha,s2__rgb_prepost__pre__b03,rgb_prepost,P7
0.49993172556944215,0.5000682744305578,lower=damaged,1347319.0,0.9976453821437218,0.21002593636512756,0.2105432003736496,17215,Bucha,s2__rgb_prepost__pre__b04,rgb_prepost,P7
0.6351973226312007,0.6351973226312007,higher=damaged,10796440.0,1.61576164938566e-17,0.18784835934638977,0.18151794373989105,51375,Chernihiv,s2__rgb_prepost__post__b02,rgb_prepost,P7
0.626956449808219,0.626956449808219,higher=damaged,10656370.0,1.2512720320891549e-15,0.20478709042072296,0.19916163384914398,51375,Chernihiv,s2__rgb_prepost__post__b03,rgb_prepost,P7
0.6241474223724136,0.6241474223724136,higher=damaged,10608625.0,5.186594012145696e-15,0.21138137578964233,0.2031165212392807,51375,Chernihiv,s2__rgb_prepost__post__b04,rgb_prepost,P7
0.5320839824190007,0.5320839824190007,higher=damaged,9043824.0,0.0432229409057971,-0.07920360565185547,-0.08292518556118011,51375,Chernihiv,s2__rgb_prepost__delta__b02,rgb_prepost,P7
0.5239103568126726,0.5239103568126726,higher=damaged,8904897.0,0.131927444647546,-0.07315436005592346,-0.07515645027160645,51375,Chernihiv,s2__rgb_prepost__delta__b04,rgb_prepost,P7
0.5238863819738394,0.5238863819738394,higher=damaged,8904489.5,0.1323153533982312,-0.06515976041555405,-0.06689930707216263,51375,Chernihiv,s2__rgb_prepost__delta__b03,rgb_prepost,P7
0.5142803553524137,0.5142803553524137,higher=damaged,8741216.0,0.36823924794361973,0.2845357358455658,0.27827298641204834,51375,Chernihiv,s2__rgb_prepost__pre__b04,rgb_prepost,P7
0.5093602477521603,0.5093602477521603,higher=damaged,8657589.0,0.5553450471327206,0.2699468433856964,0.2660609781742096,51375,Chernihiv,s2__rgb_prepost__pre__b03,rgb_prepost,P7
0.5019868522572178,0.5019868522572178,higher=damaged,8532263.5,0.9003763309552382,0.26705193519592285,0.26444312930107117,51375,Chernihiv,s2__rgb_prepost__pre__b02,rgb_prepost,P7
0.7908462082197314,0.7908462082197314,higher=damaged,46990.5,0.013626070903767806,0.23960000276565552,0.20690403878688812,9909,Chornobaivka,s2__rgb_prepost__pre__b04,rgb_prepost,P7
0.737697330775186,0.737697330775186,higher=damaged,43832.5,0.04378444034047525,0.20098334550857544,0.176369771361351,9909,Chornobaivka,s2__rgb_prepost__pre__b02,rgb_prepost,P7
0.7155155003534281,0.7155155003534281,higher=damaged,42514.5,0.06755024224999642,0.21423332393169403,0.18973340094089508,9909,Chornobaivka,s2__rgb_prepost__pre__b03,rgb_prepost,P7
0.2996398397791915,0.7003601602208085,lower=damaged,17804.0,0.08923565472011669,-0.021683335304260254,-0.011582187376916409,9909,Chornobaivka,s2__rgb_prepost__delta__b04,rgb_prepost,P7
0.691516038910768,0.691516038910768,higher=damaged,41088.5,0.10428532351250752,0.19099999964237213,0.16964654624462128,9909,Chornobaivka,s2__rgb_prepost__post__b02,rgb_prepost,P7
0.686576458312296,0.686576458312296,higher=damaged,40795.0,0.11352978228140492,0.21791665256023407,0.19532185792922974,9909,Chornobaivka,s2__rgb_prepost__post__b04,rgb_prepost,P7
0.6677606112625805,0.6677606112625805,higher=damaged,39677.0,0.15475831118075048,0.20333333313465118,0.18202535808086395,9909,Chornobaivka,s2__rgb_prepost__post__b03,rgb_prepost,P7
0.38779494429297523,0.6122050557070248,lower=damaged,23042.0,0.34125639301515187,-0.009983333759009838,-0.006723225582391024,9909,Chornobaivka,s2__rgb_prepost__delta__b02,rgb_prepost,P7
0.4361641253492208,0.5638358746507792,lower=damaged,25916.0,0.5882294100109415,-0.01089999545365572,-0.007708048447966576,9909,Chornobaivka,s2__rgb_prepost__delta__b03,rgb_prepost,P7
0.6475907210708551,0.6475907210708551,higher=damaged,1160717.0,1.2087674978508164e-09,0.20538602769374847,0.1759534776210785,12677,Dmytrivka,s2__rgb_prepost__pre__b02,rgb_prepost,P7
0.6433061513243419,0.6433061513243419,higher=damaged,1153037.5,3.578230032741623e-09,0.2150880992412567,0.18657875061035156,12677,Dmytrivka,s2__rgb_prepost__pre__b03,rgb_prepost,P7
0.6410833860570577,0.6410833860570577,higher=damaged,1149053.5,6.208468262882614e-09,0.22733917832374573,0.19888100028038025,12677,Dmytrivka,s2__rgb_prepost__pre__b04,rgb_prepost,P7
0.46524531743504227,0.5347546825649577,lower=damaged,815174.0,0.15375184913549275,0.30505844950675964,0.3401182293891907,12481,Dmytrivka,s2__rgb_prepost__delta__b02,rgb_prepost,P7
0.4709041182829206,0.5290958817170794,lower=damaged,825089.0,0.23241814275892336,0.27888941764831543,0.3074035346508026,12481,Dmytrivka,s2__rgb_prepost__delta__b03,rgb_prepost,P7
0.474609591253657,0.525390408746343,lower=damaged,831581.5,0.29737854559907495,0.2660352289676666,0.29177331924438477,12481,Dmytrivka,s2__rgb_prepost__delta__b04,rgb_prepost,P7
0.4905698067161377,0.5094301932838623,lower=damaged,859546.0,0.6987369494862442,0.510464072227478,0.5163800120353699,12481,Dmytrivka,s2__rgb_prepost__post__b02,rgb_prepost,P7
0.4971757361577684,0.5028242638422316,lower=damaged,871120.5,0.9077295429172332,0.49392881989479065,0.49430736899375916,12481,Dmytrivka,s2__rgb_prepost__post__b03,rgb_prepost,P7
0.5013263795431638,0.5013263795431638,higher=damaged,878393.0,0.9565956990700616,0.49344295263290405,0.4909641742706299,12481,Dmytrivka,s2__rgb_prepost__post__b04,rgb_prepost,P7
0.588507015457089,0.588507015457089,higher=damaged,5603748.5,8.06282356213228e-12,0.3507583439350128,0.3106352388858795,19145,Hostomel,s2__rgb_prepost__pre__b04,rgb_prepost,P7
0.4259722301279125,0.5740277698720875,lower=damaged,4056096.5,1.0724112085677546e-08,-0.19125089049339294,-0.15611034631729126,19145,Hostomel,s2__rgb_prepost__delta__b04,rgb_prepost,P7
0.5731645560048788,0.5731645560048788,higher=damaged,5457658.0,1.5842884968443812e-08,0.34141919016838074,0.30649644136428833,19145,Hostomel,s2__rgb_prepost__pre__b03,rgb_prepost,P7
0.564360971790093,0.564360971790093,higher=damaged,5373830.5,6.623836294573913e-07,0.1541774868965149,0.14815054833889008,19145,Hostomel,s2__rgb_prepost__post__b03,rgb_prepost,P7
0.559571996310849,0.559571996310849,higher=damaged,5328230.0,4.182306954646087e-06,0.3520084023475647,0.32070085406303406,19145,Hostomel,s2__rgb_prepost__pre__b02,rgb_prepost,P7
0.5576661940055706,0.5576661940055706,higher=damaged,5310083.0,8.393427924350266e-06,0.15449334681034088,0.15046489238739014,19145,Hostomel,s2__rgb_prepost__post__b02,rgb_prepost,P7
0.44445248432730444,0.5555475156726956,lower=damaged,4232065.0,1.7770557556624182e-05,-0.18724167346954346,-0.15834587812423706,19145,Hostomel,s2__rgb_prepost__delta__b03,rgb_prepost,P7
0.4501115524995132,0.5498884475004868,lower=damaged,4285950.5,0.00011619125052698604,-0.197515070438385,-0.17023597657680511,19145,Hostomel,s2__rgb_prepost__delta__b02,rgb_prepost,P7
0.5487935589826227,0.5487935589826227,higher=damaged,5225598.0,0.0001636098682009167,0.15950743854045868,0.15452487766742706,19145,Hostomel,s2__rgb_prepost__post__b04,rgb_prepost,P7
0.5989137667754448,0.5989137667754448,higher=damaged,2552501.0,7.968866455769889e-08,0.19175221025943756,0.1714310199022293,17365,Irpin,s2__rgb_prepost__pre__b02,rgb_prepost,P7
0.5945767177145131,0.5945767177145131,higher=damaged,2534017.0,2.859674022696605e-07,0.2020505964756012,0.18275916576385498,17365,Irpin,s2__rgb_prepost__pre__b03,rgb_prepost,P7
0.5842000861590789,0.5842000861590789,higher=damaged,2489793.0,4.892398151554255e-06,0.21314939856529236,0.19562502205371857,17365,Irpin,s2__rgb_prepost__pre__b04,rgb_prepost,P7
0.5734296813312261,0.5734296813312261,higher=damaged,2443748.0,6.752184786760572e-05,0.4148060083389282,0.3761727809906006,17364,Irpin,s2__rgb_prepost__post__b02,rgb_prepost,P7
