city,feature,n,mean,std,skewness,kurtosis,shapiro_stat,shapiro_p,is_normal_005,pct_nan
Dmytrivka,s2__composite__ndwi__winter_baseline__p10,3136,-0.10582807,0.05186699,-1.1682272,3.4321232,0.9246196176387962,4.569233763880156e-37,False,0.0
Dmytrivka,s2__composite__ndwi__winter_baseline__p50,3136,-0.07368748,0.043443486,-0.73169214,3.6443539,0.9439874857946142,6.033040337178596e-33,False,0.0
Dmytrivka,s2__composite__ndwi__winter_baseline__p90,3136,-0.045680378,0.04056059,-0.06549327,2.6825242,0.9684117715299089,1.0255481305059264e-25,False,0.0
Dmytrivka,s2__composite__ndwi__winter_baseline__std,3136,0.025797416,0.013209226,1.4690644,3.1063194,0.8972950614908358,1.251846700110201e-41,False,0.0
Dmytrivka,s2__composite__ndwi__winter_baseline__min,3136,-0.117672734,0.05547339,-1.1822213,3.0271897,0.9252262571742711,5.961110685765703e-37,False,0.0
Dmytrivka,s2__composite__ndwi__winter_baseline__max,3136,-0.036147706,0.04063443,0.08929023,2.1712399,0.9752302925910133,6.238372236661019e-23,False,0.0
Dmytrivka,s2__composite__ndwi__winter_baseline__max_abs_delta,3136,0.08152503,0.040589344,1.3433588,2.4979014,0.9101117257783413,1.2514753938507324e-39,False,0.0
Dmytrivka,s2__obs_count__winter_baseline__p10,3136,3.9757016,0.15383296,-6.183174,36.24621,0.1376125159916266,1.6752587139724066e-80,False,0.0
Dmytrivka,s2__obs_count__winter_baseline__p50,3136,3.9770408,0.14979725,-6.3701696,38.57906,0.1319276795801546,1.2127685576686787e-80,False,0.0
Dmytrivka,s2__obs_count__winter_baseline__p90,3136,3.9778063,0.14699034,-6.4772286,39.98884,0.12939898340574751,1.051051151054826e-80,False,0.0
Dmytrivka,s2__obs_count__winter_baseline__min,3136,3.9754465,0.1547848,-6.1443024,35.752453,0.13833033916902815,1.7452387691334012e-80,False,0.0
Dmytrivka,s2__obs_count__winter_baseline__max_abs_delta,3136,0.002869898,0.05350303,18.586214,343.44727,0.027093456969930485,4.2583709711610964e-83,False,0.0
Hostomel,s2__qa__cloud_freq__crossbattle__p10,4497,0.0012452746,0.024320282,20.037132,403.11816,0.025329306740953128,2.0100141586851294e-92,False,0.0
Hostomel,s2__qa__cloud_freq__crossbattle__p50,4497,0.001528797,0.026418507,17.981333,327.33298,0.03101303445272119,2.745953314439597e-92,False,0.0
Hostomel,s2__qa__cloud_freq__crossbattle__p90,4497,0.001926284,0.029706199,15.986033,258.1124,0.03713474780546222,3.849512611024851e-92,False,0.0
Hostomel,s2__qa__cloud_freq__crossbattle__min,4497,0.0012230376,0.024275642,20.135643,406.12646,0.024619803465877554,1.9334534548050886e-92,False,0.0
Hostomel,s2__qa__cloud_freq__crossbattle__max_abs_delta,4497,0.0007921948,0.017143654,23.886175,598.20184,0.022022915105141316,1.6776252762856543e-92,False,0.0
Hostomel,s2__visibility__clear__freq__crossbattle__p10,4497,0.9821437,0.09669371,-5.9883122,39.04725,0.177811402015576,1.5967702249833706e-88,False,0.0
Hostomel,s2__visibility__clear__freq__crossbattle__p50,4497,0.98977095,0.07386367,-7.5856586,61.815536,0.11718756900018923,3.826483799618758e-90,False,0.0
Hostomel,s2__visibility__clear__freq__crossbattle__p90,4497,0.9932177,0.058035646,-8.7687435,79.95812,0.09134672995324888,8.344165224942618e-91,False,0.0
Hostomel,s2__visibility__clear__freq__crossbattle__min,4497,0.9774294,0.11402836,-5.4558964,32.16649,0.19387792347602428,4.467724837756147e-88,False,0.0
Hostomel,s2__visibility__clear__freq__crossbattle__max_abs_delta,4497,0.016677786,0.09920633,6.496513,46.146946,0.15586839240470363,4.027808991590915e-89,False,0.0
Hostomel,s2__visibility__cloud__freq__crossbattle__p10,4497,0.0007560596,0.019200139,25.463726,648.76794,0.01647465968953199,1.2401680642312142e-92,False,0.0
Hostomel,s2__visibility__cloud__freq__crossbattle__p50,4497,0.0012230376,0.02470139,20.144993,403.82065,0.023788481910428705,1.847507573319405e-92,False,0.0
Hostomel,s2__visibility__cloud__freq__crossbattle__p90,4497,0.00233489,0.034091815,14.530916,209.14754,0.03984920004575565,4.4742533248475654e-92,False,0.0
Hostomel,s2__visibility__cloud__freq__crossbattle__min,4497,0.0006671114,0.018253349,27.322174,744.50116,0.014524851926204008,1.1156334465880579e-92,False,0.0
Hostomel,s2__visibility__cloud__freq__crossbattle__max_abs_delta,4497,0.0016677785,0.028832147,17.227982,294.80334,0.030516171332562014,2.671904016563575e-92,False,0.0
Hostomel,s2__visibility__fire__freq__crossbattle__p10,4497,0.005448076,0.05212675,9.917133,104.08035,0.07767148921828648,3.784049215395481e-91,False,0.0
Hostomel,s2__visibility__fire__freq__crossbattle__p50,4497,0.008672448,0.06860612,8.401722,76.75662,0.10302984749091693,1.6533526505445157e-90,False,0.0
Hostomel,s2__visibility__fire__freq__crossbattle__p90,4497,0.016499888,0.093178965,6.335486,44.054443,0.16849757782361963,8.864804765429194e-89,False,0.0
Hostomel,s2__visibility__fire__freq__crossbattle__min,4497,0.0045585944,0.048685,11.043405,128.93396,0.06548310528289825,1.8862050330083978e-91,False,0.0
Hostomel,s2__visibility__fire__freq__crossbattle__max_abs_delta,4497,0.01701134,0.09998736,6.4108286,44.908005,0.15839277938231666,4.7118499594163466e-89,False,0.0
Hostomel,s2__visibility__smoke__freq__crossbattle__p10,4497,0.0,0.0,,,1.0,1.0,True,0.0
Hostomel,s2__visibility__smoke__freq__crossbattle__p50,4497,0.0,0.0,,,1.0,1.0,True,0.0
Hostomel,s2__visibility__smoke__freq__crossbattle__p90,4497,0.0,0.0,,,1.0,1.0,True,0.0
Hostomel,s2__visibility__smoke__freq__crossbattle__min,4497,0.0,0.0,,,1.0,1.0,True,0.0
Hostomel,s2__visibility__smoke__freq__crossbattle__max_abs_delta,4497,0.0,0.0,,,1.0,1.0,True,0.0
Hostomel,s2__composite__b02__post_winter_baseline__mean,4497,0.15462503,0.023654427,5.3273168,46.686077,0.6038671623231409,9.309751268213512e-73,False,0.0
Hostomel,s2__composite__b02__post_winter_baseline__p10,4497,0.14439742,0.016868576,7.024246,84.16994,0.5679409142128132,1.504316184597754e-74,False,0.0
Hostomel,s2__composite__b02__post_winter_baseline__p50,4497,0.1530626,0.023176325,5.788056,53.87509,0.5781843766565616,4.728769956708285e-74,False,0.0
Hostomel,s2__composite__b02__post_winter_baseline__p90,4497,0.16670895,0.03501519,4.9030266,39.46385,0.6058811250387146,1.184225486834261e-72,False,0.0
Hostomel,s2__composite__b02__post_winter_baseline__std,4497,0.009714976,0.010575518,5.4665775,51.15271,0.5598937363403168,6.217577958334219e-75,False,0.0
Hostomel,s2__composite__b02__post_winter_baseline__min,4497,0.14194739,0.015827056,7.5345354,97.99429,0.5581744768287057,5.157293726038469e-75,False,0.0
Hostomel,s2__composite__b02__post_winter_baseline__max,4497,0.17230454,0.040063195,4.4750295,31.743782,0.619212247669499,5.982527845015361e-72,False,0.0
Hostomel,s2__composite__b02__post_winter_baseline__max_abs_delta,4497,0.030357143,0.03156579,5.033716,42.47189,0.5812013781213382,6.656148823277764e-74,False,0.0
Hostomel,s2__composite__b03__post_winter_baseline__mean,4497,0.14881027,0.02419226,4.9252753,43.001896,0.6565866971884218,7.374436846364444e-70,False,0.0
Hostomel,s2__composite__b03__post_winter_baseline__p10,4497,0.137096,0.017698796,6.1277385,73.65429,0.6462761455352842,1.8717560166056264e-70,False,0.0
Hostomel,s2__composite__b03__post_winter_baseline__p50,4497,0.14723592,0.023840748,5.3184843,49.373978,0.6383342058168705,6.661655161704123e-71,False,0.0
Hostomel,s2__composite__b03__post_winter_baseline__p90,4497,0.16237308,0.03541316,4.5244384,33.40026,0.6465579885380885,1.942356145308965e-70,False,0.0
Hostomel,s2__composite__b03__post_winter_baseline__std,4497,0.010945451,0.010858426,5.5127635,50.863197,0.5742238266569999,3.028405861390468e-74,False,0.0
Hostomel,s2__composite__b03__post_winter_baseline__min,4497,0.13422623,0.016636714,6.4793773,83.01436,0.6387405150107934,7.0198982019476184e-71,False,0.0
Hostomel,s2__composite__b03__post_winter_baseline__max,4497,0.16840051,0.04090633,4.5299563,33.891396,0.6431789305122602,1.2481426565495503e-70,False,0.0
Hostomel,s2__composite__b03__post_winter_baseline__max_abs_delta,4497,0.034174263,0.032686338,5.3819556,50.370956,0.5901926864061628,1.8672821030148522e-73,False,0.0
Hostomel,s2__composite__b04__post_winter_baseline__mean,4497,0.15416348,0.026992658,4.1340585,34.480854,0.7296419115329397,3.867085910680419e-65,False,0.0
Hostomel,s2__composite__b04__post_winter_baseline__p10,4497,0.14022918,0.020072872,5.0949745,59.061893,0.7196925306595093,7.67598266998826e-66,False,0.0
Hostomel,s2__composite__b04__post_winter_baseline__p50,4497,0.15222263,0.026585843,4.379396,38.331,0.7176676799497882,5.55661105552742e-66,False,0.0
Hostomel,s2__composite__b04__post_winter_baseline__p90,4497,0.17028798,0.039009597,3.950307,28.789736,0.716111611890416,4.340622182873329e-66,False,0.0
Hostomel,s2__composite__b04__post_winter_baseline__std,4497,0.012991751,0.011910985,5.076948,46.845608,0.6276965894140196,1.7203850271937545e-71,False,0.0
Hostomel,s2__composite__b04__post_winter_baseline__min,4497,0.13687149,0.01895487,5.4637294,67.85225,0.7079075305502303,1.2027272476825013e-66,False,0.0
Hostomel,s2__composite__b04__post_winter_baseline__max,4497,0.17743143,0.045247223,4.156799,32.278,0.7019228018628929,4.807171313630864e-67,False,0.0
Hostomel,s2__composite__b04__post_winter_baseline__max_abs_delta,4497,0.040559955,0.036334623,5.1615505,50.8502,0.6344785657540688,4.062463706092706e-71,False,0.0
Hostomel,s2__composite__b05__post_winter_baseline__mean,4497,0.17005515,0.026183764,3.775922,38.09538,0.7887857169437618,1.9103680344950464e-60,False,0.0
Hostomel,s2__composite__b05__post_winter_baseline__p10,4497,0.16171083,0.023051655,3.61624,39.669174,0.8102741609099411,1.8399873596116888e-58,False,0.0
Hostomel,s2__composite__b05__post_winter_baseline__p50,4497,0.16958965,0.026342489,3.7989554,38.30415,0.7880413143799982,1.64245580274208e-60,False,0.0
Hostomel,s2__composite__b05__post_winter_baseline__p90,4497,0.17893298,0.030732907,3.6691525,31.92907,0.776603735381767,1.7015080902801045e-61,False,0.0
Hostomel,s2__composite__b05__post_winter_baseline__std,4497,0.007264091,0.005816918,4.472487,47.059597,0.6989183184080563,3.051400652539226e-67,False,0.0
Hostomel,s2__composite__b05__post_winter_baseline__min,4497,0.15947019,0.02224295,3.6639814,42.527527,0.8140867617460283,4.328132488055823e-58,False,0.0
Hostomel,s2__composite__b05__post_winter_baseline__max,4497,0.18202251,0.03249174,3.8609784,33.64965,0.7611829565227891,9.299149399552652e-63,False,0.0
Hostomel,s2__composite__b05__post_winter_baseline__max_abs_delta,4497,0.022552313,0.017810423,4.824134,58.06045,0.6935653090914982,1.3706440263051628e-67,False,0.0
Hostomel,s2__composite__b07__post_winter_baseline__mean,4497,0.19692378,0.030938508,2.262772,21.403091,0.8837318165261667,7.689607544197717e-50,False,0.0
Hostomel,s2__composite__b07__post_winter_baseline__p10,4497,0.18532042,0.028396508,2.1482174,21.636036,0.8919447928921723,1.3021252458557985e-48,False,0.0
Hostomel,s2__composite__b07__post_winter_baseline__p50,4497,0.19622676,0.03127159,2.2815185,21.399065,0.8829953073285378,6.015145535822917e-50,False,0.0
Hostomel,s2__composite__b07__post_winter_baseline__p90,4497,0.20922172,0.035028625,2.1943278,17.938765,0.8840081585901765,8.434641639893409e-50,False,0.0
Hostomel,s2__composite__b07__post_winter_baseline__std,4497,0.010082385,0.006159186,1.9097931,6.964319,0.8677591753501566,4.879143693889101e-52,False,0.0
Hostomel,s2__composite__b07__post_winter_baseline__min,4497,0.18223415,0.02768839,2.186656,22.99032,0.8912929519895316,1.0336448129877282e-48,False,0.0
Hostomel,s2__composite__b07__post_winter_baseline__max,4497,0.21359253,0.036240928,2.1842911,17.444712,0.884171648537848,8.909735004041164e-50,False,0.0
Hostomel,s2__composite__b07__post_winter_baseline__max_abs_delta,4497,0.031358372,0.018806668,1.8580052,6.6651134,0.8732788180502122,2.640163643569602e-51,False,0.0
Hostomel,s2__composite__b08__post_winter_baseline__mean,4497,0.20538576,0.037496645,2.007366,15.174267,0.895104010711813,4.053639161690961e-48,False,0.0
Hostomel,s2__composite__b08__post_winter_baseline__p10,4497,0.1809098,0.03203136,2.1872458,18.348135,0.8925764810862713,1.6304584560393344e-48,False,0.0
Hostomel,s2__composite__b08__post_winter_baseline__p50,4497,0.20304595,0.038073998,1.9876167,14.663441,0.8971054203261074,8.44582466952878e-48,False,0.0
Hostomel,s2__composite__b08__post_winter_baseline__p90,4497,0.23250705,0.0483847,2.0405695,13.006657,0.8865680285970419,2.0040471010487354e-49,False,0.0
Hostomel,s2__composite__b08__post_winter_baseline__std,4497,0.022091731,0.013087248,3.1058378,23.464052,0.8087246375899498,1.3050345264856192e-58,False,0.0
Hostomel,s2__composite__b08__post_winter_baseline__min,4497,0.17454517,0.030770747,2.3847327,21.010769,0.8828760416941027,5.781316588944456e-50,False,0.0
Hostomel,s2__composite__b08__post_winter_baseline__max,4497,0.24350424,0.05329181,2.215118,14.932577,0.8769960994573729,8.521429030536776e-51,False,0.0
Hostomel,s2__composite__b08__post_winter_baseline__max_abs_delta,4497,0.06895907,0.039892554,3.1074033,25.051723,0.8157832579208391,6.362927841248347e-58,False,0.0
Hostomel,s2__composite__b11__post_winter_baseline__mean,4497,0.21600603,0.038016517,1.7082276,17.36659,0.9081858502163096,6.162111172569162e-46,False,0.0
Hostomel,s2__composite__b11__post_winter_baseline__p10,4497,0.20475623,0.035853002,1.4515833,15.010477,0.9224789539358346,3.0612707829319705e-43,False,0.0
Hostomel,s2__composite__b11__post_winter_baseline__p50,4497,0.21549757,0.038329016,1.6971139,17.184381,0.9096874545585198,1.1381270225788115e-45,False,0.0
Hostomel,s2__composite__b11__post_winter_baseline__p90,4497,0.22778364,0.041670326,1.9113911,17.593355,0.895438225817123,4.578586748702904e-48,False,0.0
Hostomel,s2__composite__b11__post_winter_baseline__std,4497,0.009683238,0.0064608552,2.9562216,18.70518,0.7983341671001181,1.3822849777700571e-59,False,0.0
Hostomel,s2__composite__b11__post_winter_baseline__min,4497,0.20174363,0.03524338,1.4229225,14.958385,0.9237751495035915,5.622514273337054e-43,False,0.0
Hostomel,s2__composite__b11__post_winter_baseline__max,4497,0.23178028,0.04291415,2.0448344,18.48507,0.8863048400534327,1.832085973582123e-49,False,0.0
Hostomel,s2__composite__b11__post_winter_baseline__max_abs_delta,4497,0.030036647,0.019777821,2.947248,18.256205,0.7982420555233458,1.3556403964897423e-59,False,0.0
Hostomel,s2__composite__b12__post_winter_baseline__mean,4497,0.19552857,0.03586466,2.434143,23.806467,0.8720567749448007,1.807318494054449e-51,False,0.0
Hostomel,s2__composite__b12__post_winter_baseline__p10,4497,0.185589,0.03265244,2.235533,23.209625,0.8844715017401112,9.853364055057004e-50,False,0.0
Hostomel,s2__composite__b12__post_winter_baseline__p50,4497,0.1951198,0.03617527,2.4759884,24.489365,0.8712679858884136,1.417369027907804e-51,False,0.0
Hostomel,s2__composite__b12__post_winter_baseline__p90,4497,0.20612173,0.04082006,2.5578713,21.533722,0.8568178690398639,2.0267034425386633e-53,False,0.0
Hostomel,s2__composite__b12__post_winter_baseline__std,4497,0.008642213,0.0068459716,3.811107,26.935556,0.7177804918094184,5.657251317433239e-66,False,0.0
Hostomel,s2__composite__b12__post_winter_baseline__min,4497,0.18286051,0.031707935,2.199119,23.439558,0.8860591301153666,1.685149041693613e-49,False,0.0
Hostomel,s2__composite__b12__post_winter_baseline__max,4497,0.20967452,0.042424586,2.6272848,21.219528,0.8489260012922812,2.3108372837892982e-54,False,0.0
Hostomel,s2__composite__b12__post_winter_baseline__max_abs_delta,4497,0.026813999,0.020875331,3.7333863,25.701889,0.7223491648505627,1.1763885872559435e-65,False,0.0
Hostomel,s2__composite__b8a__post_winter_baseline__mean,4497,0.2082205,0.033770297,1.7604595,16.694908,0.9095478242008989,1.0746354995492254e-45,False,0.0
Hostomel,s2__composite__b8a__post_winter_baseline__p10,4497,0.1956395,0.031488575,1.6301762,15.90687,0.916616329346197,2.1612087783584408e-44,False,0.0
Hostomel,s2__composite__b8a__post_winter_baseline__p50,4497,0.20745055,0.034222674,1.7921431,16.76902,0.9086947330384728,7.579311394549675e-46,False,0.0
Hostomel,s2__composite__b8a__post_winter_baseline__p90,4497,0.22152095,0.03759749,1.7405962,14.608711,0.9110455175946387,1.996711314378394e-45,False,0.0
Hostomel,s2__composite__b8a__post_winter_baseline__std,4497,0.010914631,0.006392142,1.5825545,4.5859833,0.8956926090854207,5.024332113554928e-48,False,0.0
Hostomel,s2__composite__b8a__post_winter_baseline__min,4497,0.19234255,0.030857245,1.6392206,16.544825,0.9167236977874235,2.265579075279942e-44,False,0.0
Hostomel,s2__composite__b8a__post_winter_baseline__max,4497,0.22626252,0.038740132,1.7319676,14.184185,0.9112336968112745,2.159642558515571e-45,False,0.0
Hostomel,s2__composite__b8a__post_winter_baseline__max_abs_delta,4497,0.033919986,0.019510867,1.544435,4.3951283,0.9000530813360146,2.544263529340328e-47,False,0.0
Hostomel,s2__composite__cire__post_winter_baseline__mean,4497,0.16024102,0.09535601,1.2022775,3.5437942,0.9340436431589398,9.573281692768298e-41,False,0.0
Hostomel,s2__composite__cire__post_winter_baseline__p10,4497,0.121385746,0.08751876,0.87925375,2.9842339,0.9535965545041089,1.3969749088885505e-35,False,0.0
Hostomel,s2__composite__cire__post_winter_baseline__p50,4497,0.15856692,0.096285015,1.2312857,3.7078724,0.9322818896703475,3.7949092530105503e-41,False,0.0
Hostomel,s2__composite__cire__post_winter_baseline__p90,4497,0.20049396,0.10835921,1.3575504,4.0324244,0.9218001691183663,2.233896358678553e-43,False,0.0
Hostomel,s2__composite__cire__post_winter_baseline__std,4497,0.033381525,0.020005016,1.8906553,7.3591814,0.8698405795419977,9.158585370829989e-52,False,0.0
Hostomel,s2__composite__cire__post_winter_baseline__min,4497,0.11061797,0.086011514,0.7107396,3.3909402,0.9559934671320007,7.805973318810418e-35,False,0.0
Hostomel,s2__composite__cire__post_winter_baseline__max,4497,0.21447963,0.11239134,1.3508639,3.833891,0.9217252128306714,2.1578015108068417e-43,False,0.0
Hostomel,s2__composite__cire__post_winter_baseline__max_abs_delta,4497,0.10386165,0.060737297,1.7731937,6.309058,0.8788905822681468,1.5659144698114786e-50,False,0.0
Hostomel,s2__composite__mndwi__post_winter_baseline__mean,4497,-0.18282555,0.061540626,0.73437846,0.96430874,0.9647742886669137,8.663438835539579e-32,False,0.0
Hostomel,s2__composite__mndwi__post_winter_baseline__p10,4497,-0.21535696,0.060273897,0.68474287,1.288795,0.9665007766161496,4.027946074887067e-31,False,0.0
Hostomel,s2__composite__mndwi__post_winter_baseline__p50,4497,-0.18522763,0.062432364,0.79248977,1.1331153,0.9601089928488742,1.7943793403731495e-33,False,0.0
Hostomel,s2__composite__mndwi__post_winter_baseline__p90,4497,-0.14755672,0.070231564,0.893434,1.3741593,0.956451571701524,1.0936655172374666e-34,False,0.0
Hostomel,s2__composite__mndwi__post_winter_baseline__std,4497,0.029241655,0.018005257,2.6674821,12.452584,0.7929047187732368,4.4441367087794e-60,False,0.0
Hostomel,s2__composite__mndwi__post_winter_baseline__min,4497,-0.22508378,0.060577706,0.6436232,1.3508444,0.9682747107412027,2.085689292690898e-30,False,0.0
Hostomel,s2__composite__mndwi__post_winter_baseline__max,4497,-0.13281272,0.0747822,0.9429265,1.4536533,0.9534385905168198,1.2503304312456206e-35,False,0.0
Hostomel,s2__composite__mndwi__post_winter_baseline__max_abs_delta,4497,0.09227108,0.05478952,2.3609102,9.4583235,0.8171807080778275,8.759630309518091e-58,False,0.0
Hostomel,s2__composite__ndbi__post_winter_baseline__mean,4497,0.030042015,0.051705606,-0.80592346,2.2328014,0.9552773301873017,4.6330734958166893e-35,False,0.0
Hostomel,s2__composite__ndbi__post_winter_baseline__p10,4497,-0.019918002,0.05954196,-0.9693259,1.9515929,0.9488251173739648,5.551255419257495e-37,False,0.0
Hostomel,s2__composite__ndbi__post_winter_baseline__p50,4497,0.032341935,0.05418871,-0.79621035,2.328577,0.957439326955551,2.2848389359044095e-34,False,0.0
Hostomel,s2__composite__ndbi__post_winter_baseline__p90,4497,0.077202424,0.053272087,-0.23578034,1.877769,0.9797324144338165,7.398836081267978e-25,False,0.0
Hostomel,s2__composite__ndbi__post_winter_baseline__std,4497,0.041463472,0.018646836,1.1448035,2.7659473,0.9412927995963246,5.3885932468811975e-39,False,0.0
Hostomel,s2__composite__ndbi__post_winter_baseline__min,4497,-0.038301814,0.06336439,-0.899973,1.4864736,0.9548529468497431,3.4116145747413786e-35,False,0.0
Hostomel,s2__composite__ndbi__post_winter_baseline__max,4497,0.092051,0.054758444,-0.13014585,1.723546,0.983386484155045,1.3873568964413844e-22,False,0.0
Hostomel,s2__composite__ndbi__post_winter_baseline__max_abs_delta,4497,0.13035282,0.057208486,1.0621266,2.3402781,0.9480052154883094,3.2676647089432076e-37,False,0.0
Hostomel,s2__composite__ndre__post_winter_baseline__mean,4497,0.09897381,0.046573434,0.07783058,0.99271226,0.990155612162905,3.7169803828252346e-17,False,0.0
Hostomel,s2__composite__ndre__post_winter_baseline__p10,4497,0.08076849,0.04626991,-0.09096961,1.1736889,0.9902205451082957,4.30216382388691e-17,False,0.0
Hostomel,s2__composite__ndre__post_winter_baseline__p50,4497,0.098475076,0.04730451,0.09624835,1.0214844,0.990135616317285,3.553819211737092e-17,False,0.0
Hostomel,s2__composite__ndre__post_winter_baseline__p90,4497,0.11745352,0.04889646,0.1820314,1.0900998,0.9887863085072379,1.970105200660087e-18,False,0.0
Hostomel,s2__composite__ndre__post_winter_baseline__std,4497,0.015439547,0.008381458,2.226869,20.378496,0.8866547908810685,2.0642791368774164e-49,False,0.0
Hostomel,s2__composite__ndre__post_winter_baseline__min,4497,0.07556664,0.046475936,-0.28849888,2.902152,0.9831014649375741,8.958817540301556e-23,False,0.0
Hostomel,s2__composite__ndre__post_winter_baseline__max,4497,0.12353502,0.04931937,0.1894306,1.0718031,0.9887631756503661,1.878898432284733e-18,False,0.0
Hostomel,s2__composite__ndre__post_winter_baseline__max_abs_delta,4497,0.047968373,0.025540233,2.4375062,26.501745,0.8833372173015561,6.7404820942826555e-50,False,0.0
Hostomel,s2__composite__ndvi__post_winter_baseline__mean,4497,0.13795303,0.06235852,0.40226582,0.85579586,0.9879422485722745,3.647758944576936e-19,False,0.0
Hostomel,s2__composite__ndvi__post_winter_baseline__p10,4497,0.09999475,0.054852497,0.42199636,0.92435527,0.9883658194328618,8.411679156204582e-19,False,0.0
Hostomel,s2__composite__ndvi__post_winter_baseline__p50,4497,0.13544115,0.06414964,0.49114293,0.9625056,0.9847965219110287,1.3144498149877632e-21,False,0.0
Hostomel,s2__composite__ndvi__post_winter_baseline__p90,4497,0.17843145,0.07448236,0.40959734,0.75643873,0.9884128959271696,9.24245771494898e-19,False,0.0
Hostomel,s2__composite__ndvi__post_winter_baseline__std,4497,0.03348264,0.016794378,1.0723723,1.446485,0.9364510909086274,3.5028853412308662e-40,False,0.0
Hostomel,s2__composite__ndvi__post_winter_baseline__min,4497,0.08902287,0.053502917,0.3926329,0.96486783,0.9892661997844457,5.351407869583832e-18,False,0.0
Hostomel,s2__composite__ndvi__post_winter_baseline__max,4497,0.19402076,0.07850378,0.36697787,0.55827403,0.9910100446101318,2.692437264456727e-16,False,0.0
Hostomel,s2__composite__ndvi__post_winter_baseline__max_abs_delta,4497,0.10499788,0.051291466,0.9643434,0.9965081,0.9452459039455597,5.758818676737345e-38,False,0.0
Hostomel,s2__composite__ndwi__post_winter_baseline__mean,4497,-0.15345691,0.06266741,0.059633616,0.6585183,0.9955278227107428,1.7314035712638152e-10,False,0.0
Hostomel,s2__composite__ndwi__post_winter_baseline__p10,4497,-0.1944413,0.07120247,0.026131991,0.61208725,0.9959514215587114,8.92426149196408e-10,False,0.0
Hostomel,s2__composite__ndwi__post_winter_baseline__p50,4497,-0.15176955,0.06467407,-0.022545401,0.6147022,0.9961901432202536,2.351795392888424e-09,False,0.0
Hostomel,s2__composite__ndwi__post_winter_baseline__p90,4497,-0.114387766,0.058651682,0.028566252,0.695559,0.995897294652141,7.197556471545469e-10,False,0.0
Hostomel,s2__composite__ndwi__post_winter_baseline__std,4497,0.034071118,0.01560288,0.9845779,1.5126657,0.9492303499226493,7.231509629152043e-37,False,0.0
Hostomel,s2__composite__ndwi__post_winter_baseline__min,4497,-0.2094006,0.073639944,0.05360965,0.5294428,0.9968914182242526,5.038051649559017e-08,False,0.0
Hostomel,s2__composite__ndwi__post_winter_baseline__max,4497,-0.10249137,0.058015607,0.045696575,0.70764995,0.995835916752467,5.651464495352911e-10,False,0.0
Hostomel,s2__composite__ndwi__post_winter_baseline__max_abs_delta,4497,0.10690922,0.047548704,0.87180346,1.0684547,0.9578085061338383,3.0196032026502787e-34,False,0.0
Hostomel,s2__obs_count__post_winter_baseline__p10,4497,1.0,0.0,,,1.0,1.0,True,0.0
Hostomel,s2__obs_count__post_winter_baseline__p50,4497,1.0,0.0,,,1.0,1.0,True,0.0
Hostomel,s2__obs_count__post_winter_baseline__p90,4497,1.0,0.0,,,1.0,1.0,True,0.0
Hostomel,s2__obs_count__post_winter_baseline__min,4497,1.0,0.0,,,1.0,1.0,True,0.0
Hostomel,s2__obs_count__post_winter_baseline__max_abs_delta,4497,0.0,0.0,,,1.0,1.0,True,0.0
Hostomel,s2__qa__cloud_freq__postbattle__p10,4497,0.08231321,0.11483197,0.72816205,-1.4291071,0.6191670968857809,5.949314549041928e-72,False,0.0
Hostomel,s2__qa__cloud_freq__postbattle__p50,4497,0.08893429,0.1168415,0.6022655,-1.5945722,0.6345555065491403,4.102577620351843e-71,False,0.0
Hostomel,s2__qa__cloud_freq__postbattle__p90,4497,0.09592784,0.118876986,0.4827706,-1.7185892,0.6470252841370234,2.065441984840872e-70,False,0.0
Hostomel,s2__qa__cloud_freq__postbattle__min,4497,0.08090115,0.114526965,0.7570162,-1.3890489,0.6139592681762196,3.142109621217089e-72,False,0.0
Hostomel,s2__qa__cloud_freq__postbattle__max_abs_delta,4497,0.016372025,0.050874047,3.2073946,9.198447,0.3597911091936944,6.060052345236986e-83,False,0.0
Hostomel,s2__visibility__clear__freq__postbattle__p10,4497,0.86939067,0.14806667,-0.7506248,-0.044261932,0.7352599736461999,9.854858420668646e-65,False,0.0
Hostomel,s2__visibility__clear__freq__postbattle__p50,4497,0.9016567,0.13177389,-0.8614872,-0.26439238,0.653703959369875,5.008630566667823e-70,False,0.0
Hostomel,s2__visibility__clear__freq__postbattle__p90,4497,0.9150545,0.12377137,-0.93974125,-0.49373007,0.6228635152209775,9.40207848482677e-72,False,0.0
Hostomel,s2__visibility__clear__freq__postbattle__min,4497,0.85885036,0.15603785,-0.79499286,0.40619946,0.7345256411518635,8.712346689486094e-65,False,0.0
Hostomel,s2__visibility__clear__freq__postbattle__max_abs_delta,4497,0.0579831,0.114499725,1.8076245,2.7605095,0.5272577681185449,1.9799529723845054e-76,False,0.0
Hostomel,s2__visibility__cloud__freq__postbattle__p10,4497,0.07069157,0.11233147,0.9615601,-1.0716823,0.5667017833882331,1.3117645754874818e-74,False,0.0
Hostomel,s2__visibility__cloud__freq__postbattle__p50,4497,0.08177674,0.11871579,0.8116672,-1.1387043,0.6003660960200295,6.142697757276052e-73,False,0.0
Hostomel,s2__visibility__cloud__freq__postbattle__p90,4497,0.113242164,0.13453321,0.6468849,-0.6744535,0.6960270653727324,1.9775247791513486e-67,False,0.0
